Producto;Precio;Imagen
Queso Rallado La Quesera x 40 g.;$ 950;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Quesera x 40 g_20.jpg
Aderezo Rallado Sabor Queso Best x 40 g.;$ 960;D:/python/scrapling/imagenes_productos_laanonima\Aderezo Rallado Sabor Queso Best x 40 g_7.jpg
Queso Rallado Reggianito Tonadita x 40 g.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Reggianito Tonadita x 40 g_24.jpg
Queso Rallado Reggianito La Serenísima x 35 g.;$ 1.800;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Reggianito La Serenísima x_31.jpg
Queso Rallado La Quesera x 100 g.;$ 2.150;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Quesera x 100 g_12.jpg
Queso Rallado Tregar x 40 g.;$ 2.200;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado Tregar x 40 g_41.jpg
Aderezo Rallado Sabor Queso Best x 100 g.;$ 2.350;D:/python/scrapling/imagenes_productos_laanonima\Aderezo Rallado Sabor Queso Best x 100 g_8.jpg
Queso Rallado La Paulina x 40 g.;$ 2.400;D:/python/scrapling/imagenes_productos_laanonima\Queso Rallado La Paulina x 40 g_50.jpg
Queso Cheddar En Fetas x 8 Un. Tonadita x 120 g.;$ 2.800;D:/python/scrapling/imagenes_productos_laanonima\Queso Cheddar En Fetas x 8 Un Tonadita x_21.jpg
Queso Provolone En Fetas x 8 Un. Tonadita x 120 g.;$ 2.800;D:/python/scrapling/imagenes_productos_laanonima\Queso Provolone En Fetas x 8 Un Tonadita_87.jpg
