Producto;Precio;Imagen
Dr. Lemon Vodka s/ Tacc x 275 cc.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Dr Lemon Vodka s Tacc x 275 cc_37.jpg
Amargo Serrano Tres Torres Pet x 1,5 lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Serrano Tres Torres Pet x 15 lt_48.jpg
Amargo Tres Torres Limón Pet x 1,5 lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Tres Torres Limón Pet x 15 lt_54.jpg
Amargo Pomelo Rosado Tres Torres x 1,5 Lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Pomelo Rosado Tres Torres x 15 Lt_64.jpg
Amargo Blanco Tres Torres Pet x 1,5 lt.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Amargo Blanco Tres Torres Pet x 15 lt_73.jpg
Amargo Serrano La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Serrano La Anónima x 15 Lt_39.jpg
Amargo Pomelo Rosado La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Pomelo Rosado La Anónima x 15 Lt_40.jpg
Amargo Cordillerano La Anónima x 1,5 Lt.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Amargo Cordillerano La Anónima x 15 Lt_41.jpg
Fernet con Cola 1882 x 473 cc.;$ 2.450;D:/python/scrapling/imagenes_productos_laanonima\Fernet con Cola 1882 x 473 cc_32.jpg
Lata Frizzé Blue x 473 cc.;$ 2.550;D:/python/scrapling/imagenes_productos_laanonima\Lata Frizzé Blue x 473 cc_52.jpg
