Producto;Precio;Imagen
Gaseosa Cola s/Azúcar Lata Coca Cola x 354 cc.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Cola sAzúcar Lata Coca Cola x 35_18.jpg
Gaseosa Pomelo Lata Schweppes x 310 cc.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Pomelo Lata Schweppes x 310 cc_24.jpg
Gaseosa Lima Limón s/Azúcar Lata Sprite x 354 cc.;$ 1.450;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Lima Limón sAzúcar Lata Sprite x_26.jpg
Gaseosa Pepsi Black Lata 354cc x1;$ 1.550;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Pepsi Black Lata 354cc x1_5.jpg
Gaseosa Lima Limón Zero Ice Sprite x 473 cc.;$ 1.650;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Lima Limón Zero Ice Sprite x 473_21.jpg
Gaseosa Cola Diet Coca-Cola Zero Pet x 500 cc.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Cola Diet Coca-Cola Zero Pet x 5_19.jpg
Gaseosa Lima Limón sin Azúcar Sprite Pet x 500 cc.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Lima Limón sin Azúcar Sprite Pet_20.jpg
Gaseosa Naranja Diet Fanta Zero Pet x 500 cc.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Naranja Diet Fanta Zero Pet x 50_27.jpg
Gaseosa Schweppes Pomelo Zero Pet x 500 cc.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Schweppes Pomelo Zero Pet x 500 _28.jpg
Gaseosa Cola Coca-Cola Light Pet x 500 cc.;$ 1.750;D:/python/scrapling/imagenes_productos_laanonima\Gaseosa Cola Coca-Cola Light Pet x 500 c_29.jpg
