Producto;Precio;Fecha;Imagen
Salchichón Primavera Feteado Zur Linde x 200 g.;$ 2.950;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Salchichón_Primavera_Feteado_Zur_Linde_x_200_g.jpg
Mortadela Feteada 42 x 200 g.;$ 4.000;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Mortadela_Feteada_42_x_200_g.jpg
Mortadela Feteada 214 x 200 g.;$ 4.000;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Mortadela_Feteada_214_x_200_g.jpg
Leberwurst Paladini x 250 g.;$ 4.350;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Leberwurst_Paladini_x_250_g.jpg
Salame Cantimpalo 42 Feteado x 150 g.;$ 5.150;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Salame_Cantimpalo_42_Feteado_x_150_g.jpg
Paleta Cocida Feteada 42 x 200 g.;$ 5.850;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Paleta_Cocida_Feteada_42_x_200_g.jpg
Jamón Cocido Feteado 42 x 200 g.;$ 6.100;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Jamón_Cocido_Feteado_42_x_200_g.jpg
Jamón Cocido tipo Mont Blanc Feteado Los Calvos x 200 g.;$ 6.300;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Jamón_Cocido_tipo_Mont_Blanc_Feteado_Los_Calvos_x_200_g.jpg
Arrollado de Carne de Cerdo Feteado Lazzarano x 160 g.;$ 6.650;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Arrollado_de_Carne_de_Cerdo_Feteado_Lazzarano_x_160_g.jpg
Jamón Crudo Feteado 42 x 100 g.;$ 6.750;2026-07-25 13:00:51;d:/proyecto_supermercados_paginaweb/images/laanonima\Jamón_Crudo_Feteado_42_x_100_g.jpg
