Producto;Precio;Fecha;Imagen
Maní Tostado Natural sin Sal & Sin Piel La Anónima x 105 g.;$ 1.040,00;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Maní_Tostado_Natural_sin_Sal_&_Sin_Piel_La_Anónima_x_105_g.jpg
Maní Tostado Salado sin Piel La Anónima x 105 g.;$ 1.040,00;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Maní_Tostado_Salado_sin_Piel_La_Anónima_x_105_g.jpg
Maní Frito Salado sin Piel La Anónima x 105 g.;$ 1.040,00;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Maní_Frito_Salado_sin_Piel_La_Anónima_x_105_g.jpg
Maní Frito Pelado Salado La Anónima x 120 g.;$ 1.650,00;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Maní_Frito_Pelado_Salado_La_Anónima_x_120_g.jpg
Nachos sabor Original La Anonima x 90 g.;$ 2.040,00;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Nachos_sabor_Original_La_Anonima_x_90_g.jpg
Nachos sabor Queso La Anonima x 90 g.;$ 2.280,00;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Nachos_sabor_Queso_La_Anonima_x_90_g.jpg
Palitos Salados La Anónima x 120 g.;$ 2.400;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Palitos_Salados_La_Anónima_x_120_g.jpg
Tubitos de harina de maíz sabor queso 3D Mega Queso x 43 g;$ 2.550;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Tubitos_de_harina_de_maíz_sabor_queso_3D_Mega_Queso_x_43_g.jpg
Chizitos de maíz sabor a queso Cheetos Original x 43 g;$ 2.550;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Chizitos_de_maíz_sabor_a_queso_Cheetos_Original_x_43_g.jpg
Papas Fritas Corte Americano Krach-Itos x 105 g.;$ 2.950;2026-09-22 11:33:05;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Papas_Fritas_Corte_Americano_Krach-Itos_x_105_g.jpg
