Producto;Precio;Fecha;Imagen
Cerveza Tostada 0% x 330 cc.;$ 3.200;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Tostada_0%_x_330_cc.jpg
Cerveza Lata Michelob x 473 cc.;$ 3.300;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Lata_Michelob_x_473_cc.jpg
Cerveza Porrón Michelob x 275 cc.;$ 3.300;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Porrón_Michelob_x_275_cc.jpg
Cerveza Andes Origen Rubia Lata 473cc x1;$ 3.550;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Andes_Origen_Rubia_Lata_473cc_x1.jpg
Cerveza Andes Origen Rubia Oro Lata x473 cc.;$ 3.550;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Andes_Origen_Rubia_Oro_Lata_x473_cc.jpg
Cerveza Andes Origen Roja Lata 473cc x1;$ 3.800;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Andes_Origen_Roja_Lata_473cc_x1.jpg
Cerveza Lager Estrella Gal x 473 cc.;$ 3.800;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Lager_Estrella_Gal_x_473_cc.jpg
Cerveza Budweiser Lata 710cc x1;$ 4.200;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Budweiser_Lata_710cc_x1.jpg
Cerveza Lata Quilmes x 710 cc.;$ 4.200;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Lata_Quilmes_x_710_cc.jpg
Cerveza Stella Artois Botella No Retornable 330cc x1;$ 4.350;2026-09-22 11:48:02;d:/proyecto_supermercados_paginaweb/images/laanonima_img_crudo\Cerveza_Stella_Artois_Botella_No_Retornable_330cc_x1.jpg
