Producto;Precio;Fecha;Imagen
Fiambre Cocido de Cerdo Feteado Zur Linde x 200 g.;$ 4.100;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Fiambre_Cocido_de_Cerdo_Feteado_Zur_Linde_x_200_g.jpg
Leberwurst Paladini x 250 g.;$ 4.350;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Leberwurst_Paladini_x_250_g.jpg
Jamón Cocido Feteado 42 x 200 g.;$ 6.100;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Jamón_Cocido_Feteado_42_x_200_g.jpg
Jamón Cocido tipo Mont Blanc Feteado Los Calvos x 200 g.;$ 6.900;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Jamón_Cocido_tipo_Mont_Blanc_Feteado_Los_Calvos_x_200_g.jpg
Jamón Cocido Bocatti Feteado x 130 g.;No disponible;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Jamón_Cocido_Bocatti_Feteado_x_130_g.jpg
Paleta Cocida Feteada 42 x 200 g.;No disponible;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Paleta_Cocida_Feteada_42_x_200_g.jpg
Jamón Crudo Feteado 42 x 100 g.;No disponible;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Jamón_Crudo_Feteado_42_x_100_g.jpg
Panceta Ahumada Feteada 42 x 150 g.;No disponible;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Panceta_Ahumada_Feteada_42_x_150_g.jpg
Salamín en Rodajas Bocatti x 100 g.;No disponible;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Salamín_en_Rodajas_Bocatti_x_100_g.jpg
Lomo al Horno Feteado Var.Log5 Bocatti x 70 g.;No disponible;2026-07-05 21:55:45;d:/proyecto_supermercados_paginaweb/images/laanonima\Lomo_al_Horno_Feteado_Var.Log5_Bocatti_x_70_g.jpg
