Producto;Precio;Imagen
Cereal Bolitas de Chocolate Julicroc x 150 g.;$ 1.200;D:/python/scrapling/imagenes_productos_laanonima\Cereal Bolitas de Chocolate Julicroc x 1_48.jpg
Cereal Aritos Frutados Julicroc x 150 g.;$ 1.200;D:/python/scrapling/imagenes_productos_laanonima\Cereal Aritos Frutados Julicroc x 150 g_59.jpg
Barrita Vegana Choco Naranja Laddu Bar x 30 g.;$ 1.500;D:/python/scrapling/imagenes_productos_laanonima\Barrita Vegana Choco Naranja Laddu Bar x_29.jpg
Chips de Batata Frita Nuestros Sabores x 80 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Chips de Batata Frita Nuestros Sabores x_21.jpg
Chips de Remolachas y Batatas Nuestros Sabores x 80 g.;$ 1.600;D:/python/scrapling/imagenes_productos_laanonima\Chips de Remolachas y Batatas Nuestros S_49.jpg
Papas Fritas Sabor Cheddar Julicroc x 70 g.;$ 1.700;D:/python/scrapling/imagenes_productos_laanonima\Papas Fritas Sabor Cheddar Julicroc x 70_47.jpg
Almohaditas Rellena de Avellana sin Tacc Snuks x 90 g.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Almohaditas Rellena de Avellana sin Tacc_40.jpg
Almohaditas Rellena de Frutilla sin Tacc Snuks x 90 g.;$ 1.850;D:/python/scrapling/imagenes_productos_laanonima\Almohaditas Rellena de Frutilla sin Tacc_65.jpg
Galletitas sabor Chocolate sin Tacc Smams x 105 g.;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Galletitas sabor Chocolate sin Tacc Smam_72.jpg
Galletitas sabor Frutilla sin Tacc Smams x 105 g.;$ 1.900;D:/python/scrapling/imagenes_productos_laanonima\Galletitas sabor Frutilla sin Tacc Smams_73.jpg
