Producto;Precio;Imagen
Pollo Fresco Pollolin (Kg);$ 4.190;D:/python/scrapling/imagenes_productos_laanonima\Pollo Fresco Pollolin Kg_0.jpg
Pollo Fresco La Anónima (Kg);$ 4.190;D:/python/scrapling/imagenes_productos_laanonima\Pollo Fresco La Anónima Kg_1.jpg
Pollo Tres Arroyos Congelado (Kg);$ 4.190;D:/python/scrapling/imagenes_productos_laanonima\Pollo Tres Arroyos Congelado Kg_2.jpg
Pollo Refrigerado Bandeja Pollolin (Kg);$ 6.550;D:/python/scrapling/imagenes_productos_laanonima\Pollo Refrigerado Bandeja Pollolin Kg_5.jpg
Cuarto Trasero Bandeja Pollolin (Kg);$ 6.990;D:/python/scrapling/imagenes_productos_laanonima\Cuarto Trasero Bandeja Pollolin Kg_9.jpg
Muslo Pollolin (Kg);$ 7.690;D:/python/scrapling/imagenes_productos_laanonima\Muslo Pollolin Kg_6.jpg
Pata Muslo Bandeja Pollolin (Kg);$ 9.150;D:/python/scrapling/imagenes_productos_laanonima\Pata Muslo Bandeja Pollolin Kg_8.jpg
Patitas de Pollo Pollolin (Kg);$ 10.090;D:/python/scrapling/imagenes_productos_laanonima\Patitas de Pollo Pollolin Kg_4.jpg
Pechugas Especiales Bandeja Pollolin (Kg);$ 12.190;D:/python/scrapling/imagenes_productos_laanonima\Pechugas Especiales Bandeja Pollolin Kg_7.jpg
Milanesas de Pechuga de Pollo Pollolin (Kg);$ 12.890;D:/python/scrapling/imagenes_productos_laanonima\Milanesas de Pechuga de Pollo Pollolin K_3.jpg
