Producto;Precio;Imagen
Harina 000 1 Kg Morixe;$690;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Morixe_1.jpg
Harina 000 1 Kg Caserita;$799;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Caserita_4.jpg
Harina 000 1 Kg Valle Fertil;$799;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Valle Fertil_6.jpg
Harina 0000 1 Kg Morixe;$999;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Morixe_3.jpg
Harina 000 1 Kg Favorita;$999;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Favorita_8.jpg
Harina Leudante Morixe 1 Kg;$1.199;D:/python/scrapling/imagenes_productos_vea\Harina Leudante Morixe 1 Kg_10.jpg
Harina 0000 1 Kg Caserita;$1.199;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Caserita_13.jpg
Harina Leudante Fort Blancaflor 1 Kg;$1.299;D:/python/scrapling/imagenes_productos_vea\Harina Leudante Fort Blancaflor 1 Kg_0.jpg
Harina Caserita Leudante 1 Kg;$1.299;D:/python/scrapling/imagenes_productos_vea\Harina Caserita Leudante 1 Kg_9.jpg
Harina 0000 1 Kg Favorita;$1.499;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Favorita_12.jpg
