Producto;Precio;Imagen
Soda 2.25 Lts Cuisine & Co;$890;D:/python/scrapling/imagenes_productos_vea\Soda 225 Lts Cuisine  Co_4.jpg
Soda 1.75 Lts Cuisine & Co;$1.215,5;D:/python/scrapling/imagenes_productos_vea\Soda 175 Lts Cuisine  Co_0.jpg
Agua Cellier Sin Gas 2lt;$1.249;D:/python/scrapling/imagenes_productos_vea\Agua Cellier Sin Gas 2lt_6.jpg
Agua Villa Del Sur Pet Sin Gas 2250 Ml;$1.470;D:/python/scrapling/imagenes_productos_vea\Agua Villa Del Sur Pet Sin Gas 2250 Ml_5.jpg
Agua Nestle Pureza Vital 2.25lt;$1.501,8;D:/python/scrapling/imagenes_productos_vea\Agua Nestle Pureza Vital 225lt_17.jpg
Soda Sierra De Los Padres 1.75lt;$1.667;D:/python/scrapling/imagenes_productos_vea\Soda Sierra De Los Padres 175lt_13.jpg
Agua Mineral Eco De Los Andes Sin Gas 2 L;$1.770;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Eco De Los Andes Sin Gas 2 _16.jpg
Agua Sin Gas Villavicencio 2 L;$1.830;D:/python/scrapling/imagenes_productos_vea\Agua Sin Gas Villavicencio 2 L_2.jpg
Agua Glaciar Sin Gas Botella 2ltx1;$1.920,6;D:/python/scrapling/imagenes_productos_vea\Agua Glaciar Sin Gas Botella 2ltx1_19.jpg
Saborizada Levite Pomelo 2.25lt;$2.210;D:/python/scrapling/imagenes_productos_vea\Saborizada Levite Pomelo 225lt_3.jpg
