Producto;Precio;Imagen
Isotonico Zero Fresa-kiwi 400 Ml Gatorade;$1.125;D:/python/scrapling/imagenes_productos_vea\Isotonico Zero Fresa-kiwi 400 Ml Gatorad_15.jpg
Isotonico Zero Moras 400 Ml Gatorade;$1.125;D:/python/scrapling/imagenes_productos_vea\Isotonico Zero Moras 400 Ml Gatorade_16.jpg
Isotonico Powerade Mountain Blast 995cc;$1.650;D:/python/scrapling/imagenes_productos_vea\Isotonico Powerade Mountain Blast 995cc_2.jpg
Isotonico Powerade Manzana 995cc;$1.650;D:/python/scrapling/imagenes_productos_vea\Isotonico Powerade Manzana 995cc_9.jpg
Isotónica Gatorade Cool Blue Botella 500mlx1;$1.762,5;D:/python/scrapling/imagenes_productos_vea\Isotónica Gatorade Cool Blue Botella 500_3.jpg
Isotónica Gatorade Uva Botella 500mlx1;$1.762,5;D:/python/scrapling/imagenes_productos_vea\Isotónica Gatorade Uva Botella 500mlx1_11.jpg
Isotónica Gatorade Naranja Botella 500mlx1;$1.762,5;D:/python/scrapling/imagenes_productos_vea\Isotónica Gatorade Naranja Botella 500ml_12.jpg
Bebida Isotónica Fresh Blue 500 Ml Full Sport;$1.800;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Fresh Blue 500 Ml Full _17.jpg
Isotonico Powerade Frutas Tropical 500cc;$1.950;D:/python/scrapling/imagenes_productos_vea\Isotonico Powerade Frutas Tropical 500cc_0.jpg
Bebida Isotónica Mountain Blast 500 Ml Powerade;$1.950;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Mountain Blast 500 Ml P_1.jpg
