Producto;Precio;Imagen
Sal Fina 500 Grs Dos Estrellas;$649;D:/python/scrapling/imagenes_productos_vea\Sal Fina 500 Grs Dos Estrellas_2.jpg
Sal Gruesa 1 Kg Dos Estrellas;$1.099;D:/python/scrapling/imagenes_productos_vea\Sal Gruesa 1 Kg Dos Estrellas_15.jpg
Sal Gruesa 500 Grs Dos Anclas;$1.400;D:/python/scrapling/imagenes_productos_vea\Sal Gruesa 500 Grs Dos Anclas_4.jpg
Sal Parrillera Entrefina 500 Grs Dos Anclas;$1.400;D:/python/scrapling/imagenes_productos_vea\Sal Parrillera Entrefina 500 Grs Dos Anc_5.jpg
Sal Fina 500 Grs Dos Anclas;$1.435;D:/python/scrapling/imagenes_productos_vea\Sal Fina 500 Grs Dos Anclas_0.jpg
Sal Entrefina para Parrilla 500 Grs Celusal;$1.487;D:/python/scrapling/imagenes_productos_vea\Sal Entrefina para Parrilla 500 Grs Celu_9.jpg
Sal Gruesa 500 Grs Celusal;$1.487;D:/python/scrapling/imagenes_productos_vea\Sal Gruesa 500 Grs Celusal_10.jpg
Sal Fina 500 Grs Celusal;$1.549;D:/python/scrapling/imagenes_productos_vea\Sal Fina 500 Grs Celusal_1.jpg
Sal Fina 500 Grs Dos Anclas;$1.616;D:/python/scrapling/imagenes_productos_vea\Sal Fina 500 Grs Dos Anclas_3.jpg
Sal Fina 500 Grs Celusal;$1.800;D:/python/scrapling/imagenes_productos_vea\Sal Fina 500 Grs Celusal_7.jpg
