Producto;Precio;Imagen
Gaseosa Sabor Cola 354 Ml Pepsi;$1.050;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Cola 354 Ml Pepsi_11.jpg
Gaseosa Cola 500 Ml Pepsi;$1.050;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola 500 Ml Pepsi_18.jpg
Gaseosa Black Sin Azúcar 500 Ml Pepsi;$1.050;D:/python/scrapling/imagenes_productos_vea\Gaseosa Black Sin Azúcar 500 Ml Pepsi_19.jpg
Gaseosa Sabor Original 354 Ml Coca Cola;$1.666,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original 354 Ml Coca Cola_5.jpg
Gaseosa Cunnington Cola Suave 2.25lt;$1.990;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cunnington Cola Suave 225lt_12.jpg
Gaseosa Cola Black Sin Azúcar 1.5 Lts Pepsi;$1.999,5;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola Black Sin Azúcar 15 Lts Pep_6.jpg
Gaseosa Sabor Original X 600 Ml Coca-cola;$2.083,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original X 600 Ml Coca-col_4.jpg
Gaseosa Sin Azúcar Sabor Limón 1.5 Lts 7 Up;$2.129;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sin Azúcar Sabor Limón 15 Lts 7 _7.jpg
Gaseosa Pepsi Black 2 L;$2.274,5;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi Black 2 L_1.jpg
Gaseosa Pepsi  Botella 2 L;$2.274,5;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Botella 2 L_3.jpg
