Producto;Precio;Imagen
Esponja Lisa de Poliéster 90 x 65 x 35 Cm 1 Un Home Care;$617,5;D:/python/scrapling/imagenes_productos_vea\Esponja Lisa de Poliéster 90 x 65 x 35 C_15.jpg
Esponja Virulana Multiuso;$950;D:/python/scrapling/imagenes_productos_vea\Esponja Virulana Multiuso_11.jpg
Esponja Go! Multiuso;$1.000;D:/python/scrapling/imagenes_productos_vea\Esponja Go Multiuso_3.jpg
Esponja Go! Salvauñas;$1.200;D:/python/scrapling/imagenes_productos_vea\Esponja Go Salvauñas_6.jpg
Rejilla Home Care Cocina;$1.240;D:/python/scrapling/imagenes_productos_vea\Rejilla Home Care Cocina_0.jpg
Esponja Moritmer Poderosa;$1.500;D:/python/scrapling/imagenes_productos_vea\Esponja Moritmer Poderosa_13.jpg
Trapo de Piso Gris 48x50 Cm x 1 Un;$1.550;D:/python/scrapling/imagenes_productos_vea\Trapo de Piso Gris 48x50 Cm x 1 Un_1.jpg
Lana De Acero Dea 70g;$1.650;D:/python/scrapling/imagenes_productos_vea\Lana De Acero Dea 70g_19.jpg
Esponja Mortimer Doble Cara 1 U;$1.900;D:/python/scrapling/imagenes_productos_vea\Esponja Mortimer Doble Cara 1 U_12.jpg
Trapo de Piso Gris 48x57 Cm x 1 Un;$1.910;D:/python/scrapling/imagenes_productos_vea\Trapo de Piso Gris 48x57 Cm x 1 Un_4.jpg
