Producto;Precio;Imagen
Harina 000 1 Kg Morixe;$790;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Morixe_1.jpg
Harina 000 1 Kg Valle Fertil;$790;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Valle Fertil_7.jpg
Harina 000 1 Kg Caserita;$799;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Caserita_4.jpg
Harina Cañuelas Ultra Refinada Vitamina D 1kg;$799;D:/python/scrapling/imagenes_productos_vea\Harina Cañuelas Ultra Refinada Vitamina _14.jpg
Harina 0000 1 Kg Morixe;$890;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Morixe_3.jpg
Harina Leudante Morixe 1 Kg;$990;D:/python/scrapling/imagenes_productos_vea\Harina Leudante Morixe 1 Kg_6.jpg
Harina 000 1 Kg Favorita;$999;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Favorita_9.jpg
Harina 0000 1 Kg Caserita;$1.199;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Caserita_11.jpg
Harina 0000 1 Kg Favorita;$1.499;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Favorita_17.jpg
Polenta Presto Pronta 490gr;$1.599;D:/python/scrapling/imagenes_productos_vea\Polenta Presto Pronta 490gr_2.jpg
