Producto;Precio;Imagen
Cerveza 4,5º Lata X 500 Ml Landvik;$1.049,3;D:/python/scrapling/imagenes_productos_vea\Cerveza 45º Lata X 500 Ml Landvik_9.jpg
Cerveza Brahma Chopp Lata 354mlx1;$1.850;D:/python/scrapling/imagenes_productos_vea\Cerveza Brahma Chopp Lata 354mlx1_11.jpg
Cerveza Michelob Ultra Sin Gluten 473 Ml;$1.852,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Michelob Ultra Sin Gluten 473 Ml_6.jpg
Cerveza Sin Alcohol 330 Cc Corona;$2.100;D:/python/scrapling/imagenes_productos_vea\Cerveza Sin Alcohol 330 Cc Corona_12.jpg
Cerveza Quilmes Clasica 710cc;$2.210;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 710cc_2.jpg
Cerveza Quilmes Bajo Cero 1lt Ret.;$2.372,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Bajo Cero 1lt Ret_8.jpg
Cerveza Heineken 473 Ml;$2.405;D:/python/scrapling/imagenes_productos_vea\Cerveza Heineken 473 Ml_4.jpg
Cerveza Rubia 330ml Corona;$2.430;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 330ml Corona_7.jpg
Cerveza Quilmes Clasica 1lt Ret;$2.811,9;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 1lt Ret_0.jpg
Cerveza Stella Artois Botella No Retornable 330mlx1;$2.887,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Botella No Retorna_16.jpg
