Producto;Precio;Imagen
Cerveza Brahma Chopp Lata 354mlx1;$966,75;D:/python/scrapling/imagenes_productos_vea\Cerveza Brahma Chopp Lata 354mlx1_13.jpg
Cerveza Rubia 473 Ml Schneider;$1.725;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 473 Ml Schneider_11.jpg
Cerveza Sin Alcohol 330 Cc Corona;$2.040;D:/python/scrapling/imagenes_productos_vea\Cerveza Sin Alcohol 330 Cc Corona_18.jpg
Cerveza Quilmes Bajo Cero 1lt Ret.;$2.275;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Bajo Cero 1lt Ret_9.jpg
Cerveza Quilmes Clasica 710cc;$2.450;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 710cc_5.jpg
Cerveza Rubia 710 Ml Schneider;$2.550;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 710 Ml Schneider_3.jpg
Cerveza Heineken 473 Ml;$2.600;D:/python/scrapling/imagenes_productos_vea\Cerveza Heineken 473 Ml_2.jpg
Cerveza Rubia 330ml Corona;$2.632,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 330ml Corona_12.jpg
Cerveza Imperial Golden 473cc;$2.700;D:/python/scrapling/imagenes_productos_vea\Cerveza Imperial Golden 473cc_19.jpg
Cerveza Quilmes Clasica 1lt Ret;$2.730;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 1lt Ret_0.jpg
