Producto;Precio;Imagen
Cerveza Brahma Chopp Lata 354mlx1;$1.289;D:/python/scrapling/imagenes_productos_vea\Cerveza Brahma Chopp Lata 354mlx1_8.jpg
Cerveza Michelob Ultra Sin Gluten 473 Ml;$1.362,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Michelob Ultra Sin Gluten 473 Ml_9.jpg
Cerveza Stella Artois Sin Alcohol 330 Ml;$1.500;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Sin Alcohol 330 Ml_18.jpg
Cerveza 4,5º Lata X 500 Ml Landvik;$1.533;D:/python/scrapling/imagenes_productos_vea\Cerveza 45º Lata X 500 Ml Landvik_16.jpg
Cerveza Sin Alcohol 330 Cc Corona;$1.700;D:/python/scrapling/imagenes_productos_vea\Cerveza Sin Alcohol 330 Cc Corona_14.jpg
Cerveza Stella Artois Botella No Retornable 330mlx1;$1.850;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Botella No Retorna_11.jpg
Cerveza Quilmes Clasica 710cc;$1.989;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 710cc_2.jpg
Cerveza Rubia X 710 Cc Brahma;$2.520;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia X 710 Cc Brahma_19.jpg
Cerveza Quilmes Bajo Cero 1lt Ret.;$2.625;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Bajo Cero 1lt Ret_13.jpg
Cerveza Rubia 330ml Corona;$2.632,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 330ml Corona_7.jpg
