Producto;Precio;Imagen
Harina 000 1 Kg Caserita;$675;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Caserita_3.jpg
Harina 000 1 Kg Favorita;$787,5;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Favorita_9.jpg
Harina De Trigo 000 X 1 Kg Valle Fertil;$797;D:/python/scrapling/imagenes_productos_vea\Harina De Trigo 000 X 1 Kg Valle Fertil_17.jpg
Harina 0000 1 Kg Caserita;$975;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Caserita_12.jpg
Harina 000 Morixe 1 Kg;$1.050;D:/python/scrapling/imagenes_productos_vea\Harina 000 Morixe 1 Kg_0.jpg
Harina Caserita Leudante 1 Kg;$1.162,5;D:/python/scrapling/imagenes_productos_vea\Harina Caserita Leudante 1 Kg_6.jpg
Polenta Presto Pronta X490g;$1.196,25;D:/python/scrapling/imagenes_productos_vea\Polenta Presto Pronta X490g_1.jpg
Harina 0000 1 Kg Favorita;$1.200;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Favorita_11.jpg
Harina 0000 Morixe 1 Kg;$1.350;D:/python/scrapling/imagenes_productos_vea\Harina 0000 Morixe 1 Kg_4.jpg
Harina Leudante Fort Blancaflor 1 Kg;$1.435;D:/python/scrapling/imagenes_productos_vea\Harina Leudante Fort Blancaflor 1 Kg_2.jpg
