Producto;Precio;Imagen
Salchichas Cocidas sin Piel x 6 Un 190 Grs La Blanca;$1.200;D:/python/scrapling/imagenes_productos_vea\Salchichas Cocidas sin Piel x 6 Un 190 G_12.jpg
Queso Reggianito Rallado 35 Grs x 1 Un La Serenisima;$1.350;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 35 Grs x 1 Un L_17.jpg
Queso Reggianito Rallado 40 Grs La Paulina;$1.800;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 40 Grs La Pauli_18.jpg
Queso Crema Clásico Individual 0.290 Kg Cuisine y Co;$1.899;D:/python/scrapling/imagenes_productos_vea\Queso Crema Clásico Individual 0290 Kg C_5.jpg
Queso Crema Blanco 290 Grs La Serenísima Clásico;$2.220;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco 290 Grs La Serenísima_4.jpg
Queso Crema Blanco x 290 Grs La Serenísima Clásico;$2.220;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco x 290 Grs La Serenísi_7.jpg
Salchichas Viena x 6 Un 225 Grs Granja Iris;$2.500;D:/python/scrapling/imagenes_productos_vea\Salchichas Viena x 6 Un 225 Grs Granja I_14.jpg
Queso Untable La Serenísima Cremón 280 Gr;$2.689;D:/python/scrapling/imagenes_productos_vea\Queso Untable La Serenísima Cremón 280 G_15.jpg
Queso Crema Blanco Fresco 500 Grs Casancrem;$4.830;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco Fresco 500 Grs Casanc_3.jpg
Queso Untable Finlandia Clásico 290 Gr;$5.400;D:/python/scrapling/imagenes_productos_vea\Queso Untable Finlandia Clásico 290 Gr_16.jpg
