Producto;Precio;Imagen
Yogur Sabor Vainilla Firme Semidescremado 120 Grs La Serenisima;$699;D:/python/scrapling/imagenes_productos_vea\Yogur Sabor Vainilla Firme Semidescremad_14.jpg
Yogurt Sabor Frutilla Firme Semidescremado 120 Grs La Serenisima;$699;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Frutilla Firme Semidescrema_19.jpg
Leche Uat Descremada Apostoles 1 L;$1.590;D:/python/scrapling/imagenes_productos_vea\Leche Uat Descremada Apostoles 1 L_3.jpg
Leche Descremada 1 Lts Apostoles;$1.590;D:/python/scrapling/imagenes_productos_vea\Leche Descremada 1 Lts Apostoles_5.jpg
Leche Entera 1 Lts Cuisine y Co;$1.702,5;D:/python/scrapling/imagenes_productos_vea\Leche Entera 1 Lts Cuisine y Co_7.jpg
Leche Semi Descremada 1 Lts Cuisine & Co;$1.702,5;D:/python/scrapling/imagenes_productos_vea\Leche Semi Descremada 1 Lts Cuisine  Co_11.jpg
Yogurt Sabor Natural Griego Entero 190 Grs Yogurisimo;$1.899;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Natural Griego Entero 190 G_10.jpg
Leche Entera Clásica 1 Lts Las Tres Niñas;$1.912,5;D:/python/scrapling/imagenes_productos_vea\Leche Entera Clásica 1 Lts Las Tres Niña_6.jpg
Leche Descremada 1 Lts Las Tres Niñas;$1.912,5;D:/python/scrapling/imagenes_productos_vea\Leche Descremada 1 Lts Las Tres Niñas_8.jpg
Leche Desc Ls Reduc. Lactosa Sachet 1l;$2.007;D:/python/scrapling/imagenes_productos_vea\Leche Desc Ls Reduc Lactosa Sachet 1l_9.jpg
