Producto;Precio;Imagen
Vinagre De Alcohol 1lts Cuisine & Co;$1.450;D:/python/scrapling/imagenes_productos_vea\Vinagre De Alcohol 1lts Cuisine  Co_10.jpg
Vinagre De Alcohol Clasico Botella 1 Lt.;$1.700;D:/python/scrapling/imagenes_productos_vea\Vinagre De Alcohol Clasico Botella 1 Lt_8.jpg
Vinagre De Alcohol Dos Anclas 1 L;$1.750;D:/python/scrapling/imagenes_productos_vea\Vinagre De Alcohol Dos Anclas 1 L_14.jpg
Vinagre De Manzana 500 Grs Cuisine & Co;$2.150;D:/python/scrapling/imagenes_productos_vea\Vinagre De Manzana 500 Grs Cuisine  Co_17.jpg
Aceite Girasol Legitimo 900 Ml;$3.149;D:/python/scrapling/imagenes_productos_vea\Aceite Girasol Legitimo 900 Ml_0.jpg
Aceite Alsamar Girasol X900ml;$3.350;D:/python/scrapling/imagenes_productos_vea\Aceite Alsamar Girasol X900ml_3.jpg
Aceite De Girasol Cañuelas 900 Ml;$3.750;D:/python/scrapling/imagenes_productos_vea\Aceite De Girasol Cañuelas 900 Ml_5.jpg
Aceite De Girasol 900 Ml Cocinero;$3.750;D:/python/scrapling/imagenes_productos_vea\Aceite De Girasol 900 Ml Cocinero_6.jpg
Aceite De Girasol Natura 900 Ml;$4.000;D:/python/scrapling/imagenes_productos_vea\Aceite De Girasol Natura 900 Ml_4.jpg
Jugo De Limón Minerva X1 Lt;$4.750;D:/python/scrapling/imagenes_productos_vea\Jugo De Limón Minerva X1 Lt_15.jpg
