Producto;Precio;Imagen
Copos De Maiz 150 Grs Cuisine & Co;$981,5;D:/python/scrapling/imagenes_productos_vea\Copos De Maiz 150 Grs Cuisine  Co_7.jpg
Copos De Maíz Azucarados 240 Grs Cuisine & Co;$1.189,5;D:/python/scrapling/imagenes_productos_vea\Copos De Maíz Azucarados 240 Grs Cuisine_15.jpg
Bolitas De Chocolate Rock´n Chock Sin Tacc 200 Grs Cuisine & Co;$1.462,5;D:/python/scrapling/imagenes_productos_vea\Bolitas De Chocolate Rockn Chock Sin Tac_19.jpg
Anillitos Frutales Sin Tacc 200 Grs Cuisine & Co;$1.683,5;D:/python/scrapling/imagenes_productos_vea\Anillitos Frutales Sin Tacc 200 Grs Cuis_8.jpg
Barra De Avena Caju Y Arándanos 41 Gr Integra;$1.700;D:/python/scrapling/imagenes_productos_vea\Barra De Avena Caju Y Arándanos 41 Gr In_11.jpg
Barra De Avena, Almendra Y Nuez 41 Gr Integra;$1.700;D:/python/scrapling/imagenes_productos_vea\Barra De Avena Almendra Y Nuez 41 Gr Int_13.jpg
Barra Sin Tacc Semillas Arandanos 38 Gr Integra;$1.750;D:/python/scrapling/imagenes_productos_vea\Barra Sin Tacc Semillas Arandanos 38 Gr _18.jpg
Barra De Cereal Cacao 45 Gr Muecas;$1.800;D:/python/scrapling/imagenes_productos_vea\Barra De Cereal Cacao 45 Gr Muecas_3.jpg
Barra De Cereal Banana 45 Gr Muecas;$1.800;D:/python/scrapling/imagenes_productos_vea\Barra De Cereal Banana 45 Gr Muecas_5.jpg
Bolitas De Chocolate 200 Grs Cuisine & Co;$1.807;D:/python/scrapling/imagenes_productos_vea\Bolitas De Chocolate 200 Grs Cuisine  Co_17.jpg
