Producto;Precio;Imagen
Soda 1.75 Lts Cuisine & Co;$1.200;D:/python/scrapling/imagenes_productos_vea\Soda 175 Lts Cuisine  Co_0.jpg
Soda 2.25 Lts Cuisine & Co;$1.590;D:/python/scrapling/imagenes_productos_vea\Soda 225 Lts Cuisine  Co_3.jpg
Agua Sin Gas Villavicencio 2 L;$1.850;D:/python/scrapling/imagenes_productos_vea\Agua Sin Gas Villavicencio 2 L_6.jpg
Agua Mineral Eco De Los Andes Sin Gas 2 L;$1.859,65;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Eco De Los Andes Sin Gas 2 _12.jpg
Agua Glaciar Sin Gas Botella 2ltx1;$2.040,35;D:/python/scrapling/imagenes_productos_vea\Agua Glaciar Sin Gas Botella 2ltx1_16.jpg
Agua Villa Del Sur Pet Sin Gas 2250 Ml;$2.300;D:/python/scrapling/imagenes_productos_vea\Agua Villa Del Sur Pet Sin Gas 2250 Ml_5.jpg
Agua De Mesa Bidón X 5 L Silva Sapori;$2.350;D:/python/scrapling/imagenes_productos_vea\Agua De Mesa Bidón X 5 L Silva Sapori_17.jpg
Saborizada Aquarius Pera 2.2lt;$2.400;D:/python/scrapling/imagenes_productos_vea\Saborizada Aquarius Pera 22lt_9.jpg
Saborizada Aquarius Pomelo 2.25lt;$2.400;D:/python/scrapling/imagenes_productos_vea\Saborizada Aquarius Pomelo 225lt_10.jpg
Saborizada Aquarius Manzana 2.25lt;$2.400;D:/python/scrapling/imagenes_productos_vea\Saborizada Aquarius Manzana 225lt_15.jpg
