Producto;Precio;Imagen
Cerveza Brahma Chopp Lata 354mlx1;$910;D:/python/scrapling/imagenes_productos_vea\Cerveza Brahma Chopp Lata 354mlx1_8.jpg
Cerveza 4,5º Lata X 500 Ml Landvik;$1.049,3;D:/python/scrapling/imagenes_productos_vea\Cerveza 45º Lata X 500 Ml Landvik_9.jpg
Cerveza Michelob Ultra Sin Gluten 473 Ml;$1.425;D:/python/scrapling/imagenes_productos_vea\Cerveza Michelob Ultra Sin Gluten 473 Ml_7.jpg
Cerveza Sin Alcohol 330 Cc Corona;$1.750;D:/python/scrapling/imagenes_productos_vea\Cerveza Sin Alcohol 330 Cc Corona_13.jpg
Cerveza Stella Artois Botella No Retornable 330mlx1;$2.502,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Botella No Retorna_15.jpg
Cerveza Heineken 473 Ml;$2.700;D:/python/scrapling/imagenes_productos_vea\Cerveza Heineken 473 Ml_4.jpg
Budwei Rub 1lt Ret;$2.850;D:/python/scrapling/imagenes_productos_vea\Budwei Rub 1lt Ret_12.jpg
Cerveza Brahma Chopp Rubia 1lt Ret;$2.957,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Brahma Chopp Rubia 1lt Ret_18.jpg
Cerveza Imperial Golden 1 L;$3.120;D:/python/scrapling/imagenes_productos_vea\Cerveza Imperial Golden 1 L_14.jpg
Cerveza Quilmes Clasica 710cc;$3.400;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 710cc_2.jpg
