Producto;Precio;Imagen
Salchichas Cocidas sin Piel x 6 Un 190 Grs La Blanca;$900;D:/python/scrapling/imagenes_productos_vea\Salchichas Cocidas sin Piel x 6 Un 190 G_12.jpg
Queso Reggianito Rallado 40 Grs La Paulina;$1.499;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 40 Grs La Pauli_13.jpg
Queso Reggianito Rallado 35 Grs x 1 Un La Serenisima;$1.726;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 35 Grs x 1 Un L_16.jpg
Queso Crema Clásico Individual 0.290 Kg Cuisine y Co;$1.899;D:/python/scrapling/imagenes_productos_vea\Queso Crema Clásico Individual 0290 Kg C_4.jpg
Salchichas Familiares x 6 Un 190 Grs Cuisine & Co;$2.137,5;D:/python/scrapling/imagenes_productos_vea\Salchichas Familiares x 6 Un 190 Grs Cui_8.jpg
Salchichas Viena x 6 Un 225 Grs Granja Iris;$2.325;D:/python/scrapling/imagenes_productos_vea\Salchichas Viena x 6 Un 225 Grs Granja I_14.jpg
Queso Crema Blanco 290 Grs La Serenísima Clásico;$2.389;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco 290 Grs La Serenísima_3.jpg
Queso Crema Blanco x 290 Grs La Serenísima Clásico;$2.389;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco x 290 Grs La Serenísi_6.jpg
Queso Crema Descremado 0.280 Kg Tregar;$3.037,5;D:/python/scrapling/imagenes_productos_vea\Queso Crema Descremado 0280 Kg Tregar_18.jpg
Queso Untable La Serenísima Cremón 280 Gr;$3.838;D:/python/scrapling/imagenes_productos_vea\Queso Untable La Serenísima Cremón 280 G_19.jpg
