Producto;Precio;Imagen
Maíz Pisingallo 400 Grs Egran;$700;D:/python/scrapling/imagenes_productos_vea\Maíz Pisingallo 400 Grs Egran_10.jpg
Soja Texturizada 350 Grs Dicomere;$845;D:/python/scrapling/imagenes_productos_vea\Soja Texturizada 350 Grs Dicomere_14.jpg
Maíz Pelado Blanco 400 Grs Cuisine & Co;$1.095;D:/python/scrapling/imagenes_productos_vea\Maíz Pelado Blanco 400 Grs Cuisine  Co_18.jpg
Arroz Grano Largo Fino 500 Grs Lucchetti;$1.190;D:/python/scrapling/imagenes_productos_vea\Arroz Grano Largo Fino 500 Grs Lucchetti_11.jpg
Arroz Integral 500 Grs Molinos Ala;$1.190;D:/python/scrapling/imagenes_productos_vea\Arroz Integral 500 Grs Molinos Ala_16.jpg
Lentejas 400 Grs Cuisine y Co;$1.245;D:/python/scrapling/imagenes_productos_vea\Lentejas 400 Grs Cuisine y Co_1.jpg
Arroz Blanco Largo Fino 1 Kg Vanguardia;$1.290;D:/python/scrapling/imagenes_productos_vea\Arroz Blanco Largo Fino 1 Kg Vanguardia_0.jpg
Arroz Parboil 500 Grs Lucchetti;$1.290;D:/python/scrapling/imagenes_productos_vea\Arroz Parboil 500 Grs Lucchetti_9.jpg
Lentejas súper rápidas 400 Grs Egran;$1.345;D:/python/scrapling/imagenes_productos_vea\Lentejas súper rápidas 400 Grs Egran_5.jpg
Arroz Gallo Parboil Selec X 500 Gr Gallo;$1.390;D:/python/scrapling/imagenes_productos_vea\Arroz Gallo Parboil Selec X 500 Gr Gallo_19.jpg
