Producto;Precio;Imagen
Queso Reggianito Rallado 40 Grs La Paulina;$1.350;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 40 Grs La Pauli_15.jpg
Queso Reggianito Rallado 35 Grs x 1 Un La Serenisima;$1.462,5;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 35 Grs x 1 Un L_14.jpg
Queso Crema Clásico Individual 0.290 Kg Cuisine y Co;$1.899;D:/python/scrapling/imagenes_productos_vea\Queso Crema Clásico Individual 0290 Kg C_5.jpg
Queso Crema Blanco 290 Grs La Serenísima Clásico;$2.399;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco 290 Grs La Serenísima_3.jpg
Queso Crema Blanco x 290 Grs La Serenísima Clásico;$2.399;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco x 290 Grs La Serenísi_6.jpg
Salchichas Familiares x 6 Un 190 Grs Cuisine & Co;$2.790;D:/python/scrapling/imagenes_productos_vea\Salchichas Familiares x 6 Un 190 Grs Cui_8.jpg
Queso Crema Descremado 0.280 Kg Tregar;$3.037,5;D:/python/scrapling/imagenes_productos_vea\Queso Crema Descremado 0280 Kg Tregar_18.jpg
Salchichas Viena x 6 Un 225 Grs Granja Iris;$3.100;D:/python/scrapling/imagenes_productos_vea\Salchichas Viena x 6 Un 225 Grs Granja I_12.jpg
Queso Untable La Serenísima Cremón 280 Gr;$3.900;D:/python/scrapling/imagenes_productos_vea\Queso Untable La Serenísima Cremón 280 G_17.jpg
Queso Rallado x 0.15 Kg La Paulina;$4.182;D:/python/scrapling/imagenes_productos_vea\Queso Rallado x 015 Kg La Paulina_10.jpg
