Producto;Precio;Imagen
Salame Fuet Doina 150 Gr;$3.900;D:/python/scrapling/imagenes_productos_vea\Salame Fuet Doina 150 Gr_19.jpg
Salame Sabor Salame Feteado 100 Grs Bocatti;$5.606;D:/python/scrapling/imagenes_productos_vea\Salame Sabor Salame Feteado 100 Grs Boca_3.jpg
Jamón Cocido Linea Permi Paladini X 150 Gr;$6.250;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Linea Permi Paladini X 150 _2.jpg
Jamon Cocido Feteado 200 Grs Campo Austral;$6.350;D:/python/scrapling/imagenes_productos_vea\Jamon Cocido Feteado 200 Grs Campo Austr_16.jpg
Jamón Cocido Bocatti Feteado 130 Gr;$6.625;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Bocatti Feteado 130 Gr_0.jpg
Jamon Paladini Cocido Fetas Finas X 200 Gr;$8.750;D:/python/scrapling/imagenes_productos_vea\Jamon Paladini Cocido Fetas Finas X 200 _1.jpg
Fiambre De Cerdo Tripack X Kg;$8.900;D:/python/scrapling/imagenes_productos_vea\Fiambre De Cerdo Tripack X Kg_6.jpg
Jamón Cocido Feteado x 1 Kg x 3 Un Jumbo;$15.739;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Feteado x 1 Kg x 3 Un Jumbo_5.jpg
Fiambre de Paleta de Cerdo 200 Grs Campo Austral;$16.560;D:/python/scrapling/imagenes_productos_vea\Fiambre de Paleta de Cerdo 200 Grs Campo_8.jpg
Fiambre de Cerdo Fresco x 1 Kg Lario;$18.600;D:/python/scrapling/imagenes_productos_vea\Fiambre de Cerdo Fresco x 1 Kg Lario_12.jpg
