Producto;Precio;Imagen
Harina 000 1 Kg Caserita;$675;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Caserita_4.jpg
Harina 000 1 Kg Favorita;$789;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Favorita_7.jpg
Harina 000 1 Kg Morixe;$950;D:/python/scrapling/imagenes_productos_vea\Harina 000 1 Kg Morixe_0.jpg
Polenta Presto Pronta X490g;$1.200;D:/python/scrapling/imagenes_productos_vea\Polenta Presto Pronta X490g_2.jpg
Almidón de Maíz 500 Grs Kapac;$1.275;D:/python/scrapling/imagenes_productos_vea\Almidón de Maíz 500 Grs Kapac_14.jpg
Harina 0000 1 Kg Morixe;$1.350;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Morixe_3.jpg
Harina 0000 Ultra Refinada 1 Kg Pureza;$1.450;D:/python/scrapling/imagenes_productos_vea\Harina 0000 Ultra Refinada 1 Kg Pureza_8.jpg
Harina 0000 1 Kg Favorita;$1.500;D:/python/scrapling/imagenes_productos_vea\Harina 0000 1 Kg Favorita_6.jpg
Avena Instantánea 350 Grs Cuisine y Co;$1.549;D:/python/scrapling/imagenes_productos_vea\Avena Instantánea 350 Grs Cuisine y Co_11.jpg
Avena Tradicional 400 Grs Cuisine & Co;$1.549;D:/python/scrapling/imagenes_productos_vea\Avena Tradicional 400 Grs Cuisine  Co_15.jpg
