Producto;Precio;Imagen
Bebida Isotónica Zero Sabor Fresa y Kiwi 400 Ml Gatorade;$1.040;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Zero Sabor Fresa y Kiwi_12.jpg
Bebida Isotónica Zero Sabor Moras 400 Ml Gatorade;$1.040;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Zero Sabor Moras 400 Ml_13.jpg
Bebida Isotónica Sabor Multifruta 500 Ml Full Sport;$1.135;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Multifruta 500 Ml_19.jpg
Bebida Isotónica Sabor Mountain Blast 500 Ml Powerade;$1.300;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Mountain Blast 50_0.jpg
Bebida Isotónica Sabor Frutas Tropicales 500 Cc Powerade;$1.300;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Frutas Tropicales_1.jpg
Bebida Isotónica Sabor Manzana 500 Ml Powerade;$1.300;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Manzana 500 Ml Po_2.jpg
Bebida Isotónica Sabor Uva 500 Ml Powerade;$1.300;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Uva 500 Ml Powera_15.jpg
Bebida Isotónica Sabor Cool Blue 500 Ml Gatorade;$1.495;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Cool Blue 500 Ml _6.jpg
Bebida Isotónica Sabor Manzana 500 Ml Gatorade;$1.495;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Manzana 500 Ml Ga_11.jpg
Bebida Isotónica Sabor Naranja 500 Ml Gatorade;$1.495;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Sabor Naranja 500 Ml Ga_14.jpg
