Producto;Precio;Imagen
Vinagre De Alcohol Favinco Sin Tacc X 1lt;$1.299;D:/python/scrapling/imagenes_productos_vea\Vinagre De Alcohol Favinco Sin Tacc X 1l_7.jpg
Vinagre De Alcohol 1lts Cuisine & Co;$1.620;D:/python/scrapling/imagenes_productos_vea\Vinagre De Alcohol 1lts Cuisine  Co_6.jpg
Vinagre De Alcohol Clasico Botella 1 Lt.;$1.700;D:/python/scrapling/imagenes_productos_vea\Vinagre De Alcohol Clasico Botella 1 Lt_10.jpg
Vinagre De Alcohol Menoyo 1 L;$1.850;D:/python/scrapling/imagenes_productos_vea\Vinagre De Alcohol Menoyo 1 L_12.jpg
Vinagre de Manzana 500 Cc Cuisine & Co;$2.230;D:/python/scrapling/imagenes_productos_vea\Vinagre de Manzana 500 Cc Cuisine  Co_15.jpg
Aceite Girasol Legitimo 900 Ml;$3.199;D:/python/scrapling/imagenes_productos_vea\Aceite Girasol Legitimo 900 Ml_3.jpg
Aceite De Girasol 900 Ml Cocinero;$4.150;D:/python/scrapling/imagenes_productos_vea\Aceite De Girasol 900 Ml Cocinero_1.jpg
Jugo Sabor Limón 1 Lts Minerva;$5.062,5;D:/python/scrapling/imagenes_productos_vea\Jugo Sabor Limón 1 Lts Minerva_16.jpg
Aceite De Girasol1.5 L Natura;$5.580;D:/python/scrapling/imagenes_productos_vea\Aceite De Girasol15 L Natura_2.jpg
Aceite de Girasol 1.5 Lts Legitimo;$5.865;D:/python/scrapling/imagenes_productos_vea\Aceite de Girasol 15 Lts Legitimo_4.jpg
