Producto;Precio;Imagen
Salchichas Cocidas sin Piel x 6 Un 190 Grs La Blanca;$780;D:/python/scrapling/imagenes_productos_vea\Salchichas Cocidas sin Piel x 6 Un 190 G_12.jpg
Queso Reggianito Rallado 40 Grs La Paulina;$1.499;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 40 Grs La Pauli_15.jpg
Queso Reggianito Rallado 35 Grs x 1 Un La Serenisima;$1.726;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 35 Grs x 1 Un L_16.jpg
Salchichas Familiares x 6 Un 190 Grs Cuisine & Co;$1.852,5;D:/python/scrapling/imagenes_productos_vea\Salchichas Familiares x 6 Un 190 Grs Cui_9.jpg
Queso Crema Clásico Individual 0.290 Kg Cuisine y Co;$1.899;D:/python/scrapling/imagenes_productos_vea\Queso Crema Clásico Individual 0290 Kg C_4.jpg
Queso Crema Blanco 290 Grs La Serenísima Clásico;$2.389;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco 290 Grs La Serenísima_2.jpg
Queso Crema Blanco x 290 Grs La Serenísima Clásico;$2.389;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco x 290 Grs La Serenísi_6.jpg
Queso Blanco Balance 290 Grs Casancrem;$3.040,2;D:/python/scrapling/imagenes_productos_vea\Queso Blanco Balance 290 Grs Casancrem_19.jpg
Queso Rallado x 0.15 Kg La Paulina;$4.395;D:/python/scrapling/imagenes_productos_vea\Queso Rallado x 015 Kg La Paulina_8.jpg
Queso Crema Blanco Fresco 500 Grs Casancrem;$4.830;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco Fresco 500 Grs Casanc_5.jpg
