Producto;Precio;Imagen
Gaseosa Sabor Original 354 Ml Coca Cola;$1.533,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original 354 Ml Coca Cola_6.jpg
Gaseosa Sin Azúcar Sabor Cola 354 Ml Coca Cola;$1.533,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sin Azúcar Sabor Cola 354 Ml Coc_14.jpg
Gaseosa Sabor Cola 354 Ml Pepsi;$1.575;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Cola 354 Ml Pepsi_18.jpg
Gaseosa Sabor Original 600 Ml Coca-cola;$1.916,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original 600 Ml Coca-cola_5.jpg
Gaseosa Zero Sabor Cola 600 Ml Coca Cola;$1.916,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Zero Sabor Cola 600 Ml Coca Cola_11.jpg
Gaseosa Sin Azúcar Sabor Limón 1.5 Lts 7 Up;$2.129;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sin Azúcar Sabor Limón 15 Lts 7 _10.jpg
Gaseosa Pepsi Black 2 L;$2.270;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi Black 2 L_1.jpg
Gaseosa Cola Sabor Original 1.25 Lts Coca Cola;$2.549,15;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola Sabor Original 125 Lts Coca_19.jpg
Gaseosa Sabor Naranja 2.25 Lts Mirinda;$2.600;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Naranja 225 Lts Mirinda_8.jpg
Gaseosa Pepsi  Botella 2 L;$2.659;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Botella 2 L_4.jpg
