Producto;Precio;Imagen
Gaseosa Sabor Original 354 Ml Coca Cola;$1.533,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original 354 Ml Coca Cola_5.jpg
Gaseosa Sabor Cola 354 Ml Pepsi;$1.575;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Cola 354 Ml Pepsi_16.jpg
Gaseosa Sabor Naranja 2.25 Lts Mirinda;$1.820;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Naranja 225 Lts Mirinda_7.jpg
Gaseosa Sabor Original 600 Ml Coca-cola;$1.916,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original 600 Ml Coca-cola_4.jpg
Gaseosa Cola Black Sin Azúcar 1.5 Lts Pepsi;$1.975;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola Black Sin Azúcar 15 Lts Pep_6.jpg
Gaseosa Cola Sabor Suave 2.25 Lts Cunnington;$1.990;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola Sabor Suave 225 Lts Cunning_13.jpg
Gaseosa Sin Azúcar Sabor Limón 1.5 Lts 7 Up;$2.370;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sin Azúcar Sabor Limón 15 Lts 7 _9.jpg
Gaseosa Cola Sabor Original 1.25 Lts Coca Cola;$2.549,15;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola Sabor Original 125 Lts Coca_18.jpg
Gaseosa Pepsi Black 2 L;$2.640;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi Black 2 L_1.jpg
Gaseosa Pepsi  Botella 2 L;$3.080;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Botella 2 L_3.jpg
