Producto;Precio;Imagen
Cerveza Ultra 473 Cc Michelob;$1.699;D:/python/scrapling/imagenes_productos_vea\Cerveza Ultra 473 Cc Michelob_6.jpg
Cerveza Lager 500 Ml Landvik;$1.799;D:/python/scrapling/imagenes_productos_vea\Cerveza Lager 500 Ml Landvik_10.jpg
Cerveza Rubia 710 Cc Schneider;$2.190;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 710 Cc Schneider_4.jpg
Cerveza Lager 710 Cc Quilmes;$2.300;D:/python/scrapling/imagenes_productos_vea\Cerveza Lager 710 Cc Quilmes_0.jpg
Cerveza Rubia 473 Ml Heineken;$2.340;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 473 Ml Heineken_5.jpg
Cerveza Sin Alcohol 330 Cc Corona;$2.450;D:/python/scrapling/imagenes_productos_vea\Cerveza Sin Alcohol 330 Cc Corona_11.jpg
Cerveza Ultra Lager 275 Ml Michelob;$2.500;D:/python/scrapling/imagenes_productos_vea\Cerveza Ultra Lager 275 Ml Michelob_18.jpg
Cerveza Rubia 1000 Ml Schneider;$2.640;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 1000 Ml Schneider_13.jpg
Cerveza Rubia 330 Cc Stella Artois;$2.887,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 330 Cc Stella Artois_14.jpg
Cerveza Rubia 710 Cc Heineken;$3.480;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 710 Cc Heineken_3.jpg
