Producto;Precio;Imagen
Yogur Sabor Vainilla Firme Semidescremado 120 Grs La Serenisima;$799;D:/python/scrapling/imagenes_productos_vea\Yogur Sabor Vainilla Firme Semidescremad_10.jpg
Yogurt Sabor Frutilla Firme Semidescremado 120 Grs La Serenisima;$799;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Frutilla Firme Semidescrema_17.jpg
Leche Entera 1 Lts Cuisine & Co;$1.690;D:/python/scrapling/imagenes_productos_vea\Leche Entera 1 Lts Cuisine  Co_3.jpg
Leche Semi Descremada 1 Lts Cuisine & Co;$1.690;D:/python/scrapling/imagenes_productos_vea\Leche Semi Descremada 1 Lts Cuisine  Co_4.jpg
Leche Uat Entera Sachet X 1 L Cuisine & Co;$1.750;D:/python/scrapling/imagenes_productos_vea\Leche Uat Entera Sachet X 1 L Cuisine  C_15.jpg
Leche Desc Ls Reduc. Lactosa Sachet 1l;$1.874;D:/python/scrapling/imagenes_productos_vea\Leche Desc Ls Reduc Lactosa Sachet 1l_8.jpg
Leche Entera 1 Lts x 3 Un La Serenisima;$1.874;D:/python/scrapling/imagenes_productos_vea\Leche Entera 1 Lts x 3 Un La Serenisima_14.jpg
Leche Entera Clásica 1 Lts Las Tres Niñas;$1.950;D:/python/scrapling/imagenes_productos_vea\Leche Entera Clásica 1 Lts Las Tres Niña_6.jpg
Leche Descremada 1 Lts Las Tres Niñas;$1.950;D:/python/scrapling/imagenes_productos_vea\Leche Descremada 1 Lts Las Tres Niñas_7.jpg
Leche Uat Serenisima 3 - 1 Lt;$2.001,75;D:/python/scrapling/imagenes_productos_vea\Leche Uat Serenisima 3 - 1 Lt_0.jpg
