Producto;Precio;Imagen
Salame Sabor Salame Feteado 70 Grs Bocatti;$3.297;D:/python/scrapling/imagenes_productos_vea\Salame Sabor Salame Feteado 70 Grs Bocat_18.jpg
Salame Fuet Doina 150 Gr;$3.900;D:/python/scrapling/imagenes_productos_vea\Salame Fuet Doina 150 Gr_16.jpg
Mortadela Mini 300 Grs Paladini;$5.400;D:/python/scrapling/imagenes_productos_vea\Mortadela Mini 300 Grs Paladini_19.jpg
Salame Sabor Salame Feteado 100 Grs Bocatti;$5.606;D:/python/scrapling/imagenes_productos_vea\Salame Sabor Salame Feteado 100 Grs Boca_1.jpg
Jamón Cocido Bocatti Feteado 130 Gr;$6.625;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Bocatti Feteado 130 Gr_0.jpg
Fiambre De Cerdo Tripack X Kg;$10.970;D:/python/scrapling/imagenes_productos_vea\Fiambre De Cerdo Tripack X Kg_4.jpg
Jamón Cocido Feteado x 1 Kg x 3 Un Jumbo;$14.900;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Feteado x 1 Kg x 3 Un Jumbo_3.jpg
Fiambre de Paleta de Cerdo 200 Grs Campo Austral;$16.560;D:/python/scrapling/imagenes_productos_vea\Fiambre de Paleta de Cerdo 200 Grs Campo_6.jpg
Fiambre de Cerdo Fresco x 1 Kg Lario;$18.600;D:/python/scrapling/imagenes_productos_vea\Fiambre de Cerdo Fresco x 1 Kg Lario_12.jpg
Jamón Cocido Feteado 200 Grs Cuisine y Co;$18.830;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Feteado 200 Grs Cuisine y C_2.jpg
