Producto;Precio;Imagen
Gaseosa Coca-cola Sabor Original 354 Ml;$1.533,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Coca-cola Sabor Original 354 Ml_6.jpg
Coca-cola Zero 354 Ml;$1.533,33;D:/python/scrapling/imagenes_productos_vea\Coca-cola Zero 354 Ml_15.jpg
Gaseosa Pepsi  Lata 354ml X 1u;$1.575;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Lata 354ml X 1u_19.jpg
Gaseosa Mirinda Naranja Botella 2,25ltx1;$1.950;D:/python/scrapling/imagenes_productos_vea\Gaseosa Mirinda Naranja Botella 225ltx1_10.jpg
Gaseosa Cunnington Cola Suave 2.25lt;$1.990;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cunnington Cola Suave 225lt_14.jpg
Gaseosa Sabor Original X 600 Ml Coca-cola;$2.300;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original X 600 Ml Coca-col_5.jpg
Gaseosa Zero X 600 Ml Coca-cola;$2.300;D:/python/scrapling/imagenes_productos_vea\Gaseosa Zero X 600 Ml Coca-cola_8.jpg
Gaseosa 7 Up Sin Azucar 1.5lt;$2.370;D:/python/scrapling/imagenes_productos_vea\Gaseosa 7 Up Sin Azucar 15lt_9.jpg
Gaseosa Pepsi Black 2 L;$2.640;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi Black 2 L_1.jpg
Gaseosa Pepsi  Black 1.5lt;$2.962,5;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Black 15lt_13.jpg
