Producto;Precio;Imagen
Salame Fuet Doina 150 Gr;$3.900;D:/python/scrapling/imagenes_productos_vea\Salame Fuet Doina 150 Gr_12.jpg
Mortadela Mini 300 Grs Paladini;$5.115;D:/python/scrapling/imagenes_productos_vea\Mortadela Mini 300 Grs Paladini_16.jpg
Salame Sabor Salame Feteado 100 Grs Bocatti;$5.606;D:/python/scrapling/imagenes_productos_vea\Salame Sabor Salame Feteado 100 Grs Boca_1.jpg
Jamon Cocido Feteado 200 Grs Campo Austral;$6.036;D:/python/scrapling/imagenes_productos_vea\Jamon Cocido Feteado 200 Grs Campo Austr_14.jpg
Jamón Cocido Bocatti Feteado 130 Gr;$6.625;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Bocatti Feteado 130 Gr_0.jpg
Fiambre De Cerdo Tripack X Kg;$10.490;D:/python/scrapling/imagenes_productos_vea\Fiambre De Cerdo Tripack X Kg_3.jpg
Bondiola Cerdo Fetas Finas 120 Grs Paladini;$10.699;D:/python/scrapling/imagenes_productos_vea\Bondiola Cerdo Fetas Finas 120 Grs Palad_18.jpg
Salchichas Tipo Frankfurt con Piel x 4 Un Facundo;$14.324;D:/python/scrapling/imagenes_productos_vea\Salchichas Tipo Frankfurt con Piel x 4 U_19.jpg
Fiambre de Cerdo Fresco x 1 Kg Lario;$17.751;D:/python/scrapling/imagenes_productos_vea\Fiambre de Cerdo Fresco x 1 Kg Lario_10.jpg
Jamon Cocido de Cerdo x 1 Kg Lario;$23.647;D:/python/scrapling/imagenes_productos_vea\Jamon Cocido de Cerdo x 1 Kg Lario_5.jpg
