Producto;Precio;Imagen
Soda 2.25 Lts Cuisine & Co;$786,5;D:/python/scrapling/imagenes_productos_vea\Soda 225 Lts Cuisine  Co_1.jpg
Soda 1.75 Lts Cuisine & Co;$1.199;D:/python/scrapling/imagenes_productos_vea\Soda 175 Lts Cuisine  Co_0.jpg
Agua Cellier Sin Gas 2lt;$1.265;D:/python/scrapling/imagenes_productos_vea\Agua Cellier Sin Gas 2lt_5.jpg
Agua Gasificada Sabor Limoneto 2.25 Lts H2oh;$1.475;D:/python/scrapling/imagenes_productos_vea\Agua Gasificada Sabor Limoneto 225 Lts H_15.jpg
Soda Gasificada 1.75 Lts Sierra de los Padres;$1.750;D:/python/scrapling/imagenes_productos_vea\Soda Gasificada 175 Lts Sierra de los Pa_8.jpg
Agua Nestle Pureza Vital 2.25lt;$1.820;D:/python/scrapling/imagenes_productos_vea\Agua Nestle Pureza Vital 225lt_10.jpg
Agua Mineral Sin Gas 2 Lts Villavicencio;$1.939;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Villavicencio_3.jpg
Agua Mineral Eco De Los Andes Sin Gas 2 L;$2.112,5;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Eco De Los Andes Sin Gas 2 _11.jpg
Agua Mineral Sin Gas 2 Lts Glaciar;$2.275;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Glaciar_17.jpg
Agua Sin Gas 5 Lts Silva Sapori;$2.300;D:/python/scrapling/imagenes_productos_vea\Agua Sin Gas 5 Lts Silva Sapori_13.jpg
