Producto;Precio;Imagen
Cerveza Brahma Chopp Lata 354mlx1;$966,75;D:/python/scrapling/imagenes_productos_vea\Cerveza Brahma Chopp Lata 354mlx1_8.jpg
Cerveza Stella Artois Sin Alcohol 330 Ml;$1.500;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Sin Alcohol 330 Ml_19.jpg
Cerveza Sin Alcohol 330 Cc Corona;$1.700;D:/python/scrapling/imagenes_productos_vea\Cerveza Sin Alcohol 330 Cc Corona_15.jpg
Cerveza 4,5º Lata X 500 Ml Landvik;$2.190;D:/python/scrapling/imagenes_productos_vea\Cerveza 45º Lata X 500 Ml Landvik_16.jpg
Cerveza Quilmes Clasica 710cc;$2.210;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 710cc_4.jpg
Cerveza Stella Artois Botella No Retornable 330mlx1;$2.400;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Botella No Retorna_10.jpg
Cerveza Rubia 330ml Corona;$2.430;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 330ml Corona_9.jpg
Cerveza Rubia 710 Ml Schneider;$2.649;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 710 Ml Schneider_6.jpg
Cerveza Quilmes Clasica 1lt Ret;$2.999;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 1lt Ret_0.jpg
Cerveza Ipa 1l Retornable;$3.150;D:/python/scrapling/imagenes_productos_vea\Cerveza Ipa 1l Retornable_1.jpg
