Producto;Precio;Imagen
Sal Fina Dos Anclas 500 Gr;$1.400;D:/python/scrapling/imagenes_productos_vea\Sal Fina Dos Anclas 500 Gr_1.jpg
Sal Parrillera Entrefina 500 Grs Dos Anclas;$1.400;D:/python/scrapling/imagenes_productos_vea\Sal Parrillera Entrefina 500 Grs Dos Anc_3.jpg
Sal Gruesa 500 Grs Dos Anclas;$1.400;D:/python/scrapling/imagenes_productos_vea\Sal Gruesa 500 Grs Dos Anclas_4.jpg
Sal Fina 500 Grs Celusal;$1.450;D:/python/scrapling/imagenes_productos_vea\Sal Fina 500 Grs Celusal_0.jpg
Sal Entrefina para Parrilla 500 Grs Celusal;$1.450;D:/python/scrapling/imagenes_productos_vea\Sal Entrefina para Parrilla 500 Grs Celu_9.jpg
Sal Gruesa 500 Grs Celusal;$1.450;D:/python/scrapling/imagenes_productos_vea\Sal Gruesa 500 Grs Celusal_10.jpg
Sal Fina Dos Anclas 500 Gr;$1.650;D:/python/scrapling/imagenes_productos_vea\Sal Fina Dos Anclas 500 Gr_2.jpg
Sal Fina 500 Grs Celusal;$1.750;D:/python/scrapling/imagenes_productos_vea\Sal Fina 500 Grs Celusal_6.jpg
Sal Gruesa 1 Kg Celusal;$2.500;D:/python/scrapling/imagenes_productos_vea\Sal Gruesa 1 Kg Celusal_8.jpg
Sal Entrefina para Parrilla 1 Kg Celusal;$2.500;D:/python/scrapling/imagenes_productos_vea\Sal Entrefina para Parrilla 1 Kg Celusal_16.jpg
