Producto;Precio;Imagen
Cerveza Brahma Chopp Lata 354mlx1;$965;D:/python/scrapling/imagenes_productos_vea\Cerveza Brahma Chopp Lata 354mlx1_7.jpg
Cerveza Michelob Ultra Sin Gluten 473 Ml;$1.852,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Michelob Ultra Sin Gluten 473 Ml_9.jpg
Cerveza Stella Artois Sin Alcohol 330 Ml;$2.080;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Sin Alcohol 330 Ml_18.jpg
Cerveza 4,5º Lata X 500 Ml Landvik;$2.190;D:/python/scrapling/imagenes_productos_vea\Cerveza 45º Lata X 500 Ml Landvik_16.jpg
Cerveza Sin Alcohol 330 Cc Corona;$2.275;D:/python/scrapling/imagenes_productos_vea\Cerveza Sin Alcohol 330 Cc Corona_13.jpg
Cerveza Quilmes Bajo Cero 1lt Ret.;$2.340;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Bajo Cero 1lt Ret_12.jpg
Cerveza Stella Artois Botella No Retornable 330mlx1;$2.502,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Stella Artois Botella No Retorna_10.jpg
Cerveza Rubia 330ml Corona;$2.632,5;D:/python/scrapling/imagenes_productos_vea\Cerveza Rubia 330ml Corona_8.jpg
Cerveza Quilmes Clasica 1lt Ret;$3.129;D:/python/scrapling/imagenes_productos_vea\Cerveza Quilmes Clasica 1lt Ret_0.jpg
Cerveza Imperial Golden 1 L;$3.359;D:/python/scrapling/imagenes_productos_vea\Cerveza Imperial Golden 1 L_15.jpg
