Producto;Precio;Imagen
Paté Leberwurst 250 Grs Paladini;$3.450;D:/python/scrapling/imagenes_productos_vea\Paté Leberwurst 250 Grs Paladini_19.jpg
Salame Fuet Doina 150 Gr;$3.900;D:/python/scrapling/imagenes_productos_vea\Salame Fuet Doina 150 Gr_15.jpg
Jamón Cocido Premium Feteado 150 Grs Paladini;$5.200;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Premium Feteado 150 Grs Pal_1.jpg
Salame Sabor Salame Feteado 100 Grs Bocatti;$5.700;D:/python/scrapling/imagenes_productos_vea\Salame Sabor Salame Feteado 100 Grs Boca_2.jpg
Jamón Cocido Feteado 130 Grs Bocatti;$6.625;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Feteado 130 Grs Bocatti_0.jpg
Fiambre De Cerdo Tripack X Kg;$11.290;D:/python/scrapling/imagenes_productos_vea\Fiambre De Cerdo Tripack X Kg_6.jpg
Jamón Crudo Fetas Finas x 120 Grs Paladini;$14.150;D:/python/scrapling/imagenes_productos_vea\Jamón Crudo Fetas Finas x 120 Grs Paladi_3.jpg
Jamón Cocido Feteado x 1 Kg x 3 Un Jumbo;$16.190;D:/python/scrapling/imagenes_productos_vea\Jamón Cocido Feteado x 1 Kg x 3 Un Jumbo_4.jpg
Fiambre de Paleta de Cerdo 200 Grs Campo Austral;$16.560;D:/python/scrapling/imagenes_productos_vea\Fiambre de Paleta de Cerdo 200 Grs Campo_11.jpg
Fiambre de Cerdo Fresco x 1 Kg Lario;$18.600;D:/python/scrapling/imagenes_productos_vea\Fiambre de Cerdo Fresco x 1 Kg Lario_14.jpg
