Producto;Precio;Imagen
Carne Vacuna Picada Común La Hacienda;$6.499;D:/python/scrapling/imagenes_productos_vea\Carne Vacuna Picada Común La Hacienda_0.jpg
Carnaza Comun La Hacienda;$7.499;D:/python/scrapling/imagenes_productos_vea\Carnaza Comun La Hacienda_1.jpg
Falda;$7.905;D:/python/scrapling/imagenes_productos_vea\Falda_12.jpg
Azotillo;$7.919;D:/python/scrapling/imagenes_productos_vea\Azotillo_14.jpg
Osobuco La Hacienda;$8.629;D:/python/scrapling/imagenes_productos_vea\Osobuco La Hacienda_8.jpg
Tapa De Bife Novillito Ev Al Vacio;$10.999;D:/python/scrapling/imagenes_productos_vea\Tapa De Bife Novillito Ev Al Vacio_16.jpg
Carne Vacuna Picada Especial La Hacienda;$12.345;D:/python/scrapling/imagenes_productos_vea\Carne Vacuna Picada Especial La Hacienda_4.jpg
Asado Congelado;$12.999;D:/python/scrapling/imagenes_productos_vea\Asado Congelado_3.jpg
Roast Beef Churrasco;$12.999;D:/python/scrapling/imagenes_productos_vea\Roast Beef Churrasco_5.jpg
Manta Parrillera La Hacienda;$13.859;D:/python/scrapling/imagenes_productos_vea\Manta Parrillera La Hacienda_19.jpg
