Producto;Precio;Imagen
Salchichas X 6 Un - 190 Grs Cuisine & Co;$1.299;D:/python/scrapling/imagenes_productos_vea\Salchichas X 6 Un - 190 Grs Cuisine  Co_16.jpg
Salchichas Cocidas sin Piel x 6 Un 190 Grs La Blanca;$1.350;D:/python/scrapling/imagenes_productos_vea\Salchichas Cocidas sin Piel x 6 Un 190 G_15.jpg
Queso Reggianito Rallado 35 Grs x 1 Un La Serenisima;$1.792;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 35 Grs x 1 Un L_18.jpg
Queso Reggianito Rallado 40 Grs La Paulina;$1.850;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 40 Grs La Pauli_12.jpg
Queso Crema Clásico Individual 0.290 Kg Cuisine y Co;$1.999;D:/python/scrapling/imagenes_productos_vea\Queso Crema Clásico Individual 0290 Kg C_2.jpg
Queso Crema Blanco 290 Grs La Serenísima Clásico;$2.499;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco 290 Grs La Serenísima_1.jpg
Queso Crema Blanco x 290 Grs La Serenísima Clásico;$2.499;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco x 290 Grs La Serenísi_8.jpg
Salchichas Viena x 6 Un 225 Grs Granja Iris;$3.050;D:/python/scrapling/imagenes_productos_vea\Salchichas Viena x 6 Un 225 Grs Granja I_19.jpg
Queso Rallado x 0.15 Kg La Paulina;$6.158;D:/python/scrapling/imagenes_productos_vea\Queso Rallado x 015 Kg La Paulina_14.jpg
Queso Cremoso al vacío x 1 Kg Supercrem;$8.490;D:/python/scrapling/imagenes_productos_vea\Queso Cremoso al vacío x 1 Kg Supercrem_7.jpg
