Producto;Precio;Imagen
Soda 2.25 Lts Cuisine & Co;$980;D:/python/scrapling/imagenes_productos_vea\Soda 225 Lts Cuisine  Co_3.jpg
Agua Mineral Sin Gas 2 Lts Cellier;$1.202;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Cellier_4.jpg
Soda Sifón 1.75 Lts Cuisine & Co;$1.330;D:/python/scrapling/imagenes_productos_vea\Soda Sifón 175 Lts Cuisine  Co_1.jpg
Agua Sin Gas 1.5 Lts Nestle Pureza Vital;$1.462,5;D:/python/scrapling/imagenes_productos_vea\Agua Sin Gas 15 Lts Nestle Pureza Vital_18.jpg
Agua Mineral Sin Gas 2250 Ml Villa del Sur;$1.592,5;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2250 Ml Villa del S_5.jpg
Agua Mineral Sin Gas 2.25 Lts Nestle;$1.722,5;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 225 Lts Nestle_15.jpg
Soda Gasificada 1.75 Lts Sierra de los Padres;$1.750;D:/python/scrapling/imagenes_productos_vea\Soda Gasificada 175 Lts Sierra de los Pa_9.jpg
Agua Mineral Sin Gas 2 Lts Villavicencio;$1.982,5;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Villavicencio_2.jpg
Agua Mineral Eco De Los Andes Sin Gas 2 L;$2.015;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Eco De Los Andes Sin Gas 2 _13.jpg
Agua Mineral Sin Gas Sabor Manzana 2.25 Lts Levite;$2.210;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas Sabor Manzana 225 L_6.jpg
