Producto;Precio;Imagen
Soda 2.25 Lts Cuisine & Co;$910;D:/python/scrapling/imagenes_productos_vea\Soda 225 Lts Cuisine  Co_5.jpg
Agua Cellier Sin Gas 2lt;$1.159;D:/python/scrapling/imagenes_productos_vea\Agua Cellier Sin Gas 2lt_6.jpg
Soda 1.75 Lts Cuisine & Co;$1.215,5;D:/python/scrapling/imagenes_productos_vea\Soda 175 Lts Cuisine  Co_0.jpg
Agua Nestle Pureza Vital 2.25lt;$1.626,95;D:/python/scrapling/imagenes_productos_vea\Agua Nestle Pureza Vital 225lt_15.jpg
Soda Sierra De Los Padres 1.75lt;$1.667;D:/python/scrapling/imagenes_productos_vea\Soda Sierra De Los Padres 175lt_16.jpg
Agua Sin Gas Villavicencio 2 L;$1.890;D:/python/scrapling/imagenes_productos_vea\Agua Sin Gas Villavicencio 2 L_3.jpg
Agua Mineral Eco De Los Andes Sin Gas 2 L;$1.917,5;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Eco De Los Andes Sin Gas 2 _13.jpg
Agua Glaciar Sin Gas Botella 2ltx1;$2.080,65;D:/python/scrapling/imagenes_productos_vea\Agua Glaciar Sin Gas Botella 2ltx1_17.jpg
Agua Villa Del Sur Pet Sin Gas 2250 Ml;$2.450;D:/python/scrapling/imagenes_productos_vea\Agua Villa Del Sur Pet Sin Gas 2250 Ml_4.jpg
Saborizada Aquarius Pera 2.2lt;$2.475;D:/python/scrapling/imagenes_productos_vea\Saborizada Aquarius Pera 22lt_9.jpg
