Producto;Precio;Imagen
Agua Mineral Sin Gas 2 Lts Cellier;$1.290;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Cellier_3.jpg
Soda Gasificada 2.25 Lts Cuisine & Co;$1.340;D:/python/scrapling/imagenes_productos_vea\Soda Gasificada 225 Lts Cuisine  Co_1.jpg
Agua Sin Gas 500 Ml Eco de los Andes;$1.399,45;D:/python/scrapling/imagenes_productos_vea\Agua Sin Gas 500 Ml Eco de los Andes_17.jpg
Agua Mineral Sin Gas 2250 Ml Villa del Sur;$1.625;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2250 Ml Villa del S_7.jpg
Soda Gasificada 1.75 Lts Sierra de los Padres;$1.750;D:/python/scrapling/imagenes_productos_vea\Soda Gasificada 175 Lts Sierra de los Pa_15.jpg
Agua Mineral Sin Gas 2 Lts Villavicencio;$1.842,1;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Villavicencio_2.jpg
Soda Sifón 1.75 Lts Cuisine & Co;$1.900;D:/python/scrapling/imagenes_productos_vea\Soda Sifón 175 Lts Cuisine  Co_0.jpg
Agua Mineral Sin Gas 2 Lts Eco de los Andes;$2.218,45;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Eco de los An_12.jpg
Agua Sabor Pomelo 2.25 Lts Levite;$2.542,5;D:/python/scrapling/imagenes_productos_vea\Agua Sabor Pomelo 225 Lts Levite_4.jpg
Agua Mineral Sin Gas Sabor Manzana 2.25 Lts Levite;$2.542,5;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas Sabor Manzana 225 L_8.jpg
