Producto;Precio;Imagen
Gaseosa Cola 500 Ml Pepsi;$1.400;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola 500 Ml Pepsi_9.jpg
Gaseosa Black Sin Azúcar 500 Ml Pepsi;$1.400;D:/python/scrapling/imagenes_productos_vea\Gaseosa Black Sin Azúcar 500 Ml Pepsi_15.jpg
Gaseosa Pepsi  Lata 354ml X 1u;$1.500;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Lata 354ml X 1u_13.jpg
Gaseosa Sabor Original 354 Ml Coca Cola;$1.726,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original 354 Ml Coca Cola_4.jpg
Gaseosa Sin Azúcar Sabor Cola 354 Ml Coca Cola;$1.726,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sin Azúcar Sabor Cola 354 Ml Coc_8.jpg
Gaseosa Cola 2.25 Lts Cunnington;$1.790;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola 225 Lts Cunnington_16.jpg
Gaseosa Sabor Naranja 2.25 Lts Mirinda;$1.950;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Naranja 225 Lts Mirinda_11.jpg
Gaseosa Cola Sabor Suave 2.25 Lts Cunnington;$1.990;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cola Sabor Suave 225 Lts Cunning_6.jpg
Gaseosa Cunnington Pomelo Suave 2.25lt;$1.990;D:/python/scrapling/imagenes_productos_vea\Gaseosa Cunnington Pomelo Suave 225lt_14.jpg
Gaseosa Sabor Original 600 Ml Coca-cola;$2.158,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original 600 Ml Coca-cola_3.jpg
