Producto;Precio;Imagen
Isotonico Zero Fresa-kiwi 400 Ml Gatorade;$975;D:/python/scrapling/imagenes_productos_vea\Isotonico Zero Fresa-kiwi 400 Ml Gatorad_11.jpg
Isotonico Zero Moras 400 Ml Gatorade;$975;D:/python/scrapling/imagenes_productos_vea\Isotonico Zero Moras 400 Ml Gatorade_13.jpg
Bebida Isotónica Fresh Blue 500 Ml Full Sport;$1.072,5;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Fresh Blue 500 Ml Full _10.jpg
Bebida Isotónica Manzana 500 Ml Full Sport;$1.072,5;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Manzana 500 Ml Full Spo_14.jpg
Isotonico Powerade Frutas Tropical 500cc;$1.425;D:/python/scrapling/imagenes_productos_vea\Isotonico Powerade Frutas Tropical 500cc_0.jpg
Bebida Isotónica Mountain Blast 500 Ml Powerade;$1.425;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Mountain Blast 500 Ml P_1.jpg
Isotonico Powerade Manzana 500cc;$1.425;D:/python/scrapling/imagenes_productos_vea\Isotonico Powerade Manzana 500cc_2.jpg
Bebida Isotónica Uva 500 Ml Powerade;$1.425;D:/python/scrapling/imagenes_productos_vea\Bebida Isotónica Uva 500 Ml Powerade_7.jpg
Isotónica Gatorade Naranja Botella 500mlx1;$1.430;D:/python/scrapling/imagenes_productos_vea\Isotónica Gatorade Naranja Botella 500ml_8.jpg
Isotonico Gatorade Manzana 750cc;$1.625;D:/python/scrapling/imagenes_productos_vea\Isotonico Gatorade Manzana 750cc_5.jpg
