Producto;Precio;Imagen
Soda Gasificada 2.25 Lts Cuisine & Co;$1.190;D:/python/scrapling/imagenes_productos_vea\Soda Gasificada 225 Lts Cuisine  Co_1.jpg
Soda Sifón 1.75 Lts Cuisine & Co;$1.235;D:/python/scrapling/imagenes_productos_vea\Soda Sifón 175 Lts Cuisine  Co_0.jpg
Agua Mineral Sin Gas 2 Lts Cellier;$1.390;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Cellier_4.jpg
Agua Sin Gas 500 Ml Eco de los Andes;$1.399,45;D:/python/scrapling/imagenes_productos_vea\Agua Sin Gas 500 Ml Eco de los Andes_19.jpg
Agua Mineral Sin Gas 2250 Ml Villa del Sur;$1.625;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2250 Ml Villa del S_7.jpg
Agua Mineral Sin Gas 2 Lts Villavicencio;$1.748,5;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Villavicencio_3.jpg
Soda Gasificada 1.75 Lts Sierra de los Padres;$1.750;D:/python/scrapling/imagenes_productos_vea\Soda Gasificada 175 Lts Sierra de los Pa_15.jpg
Agua Mineral Sin Gas 1,5 Lts Villavicencio;$1.820;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 15 Lts Villavicenci_17.jpg
Agua Mineral Sin Gas 2.25 Lts Nestle;$1.911;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 225 Lts Nestle_13.jpg
Agua Mineral Sin Gas 2 Lts Eco de los Andes;$2.047,8;D:/python/scrapling/imagenes_productos_vea\Agua Mineral Sin Gas 2 Lts Eco de los An_11.jpg
