Producto;Precio;Imagen
Queso Reggianito Rallado 35 Grs x 1 Un La Serenisima;$1.350;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 35 Grs x 1 Un L_15.jpg
Queso Reggianito Rallado 40 Grs La Paulina;$1.350;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 40 Grs La Pauli_17.jpg
Salchichas Familiares x 6 Un 190 Grs Cuisine & Co;$1.489;D:/python/scrapling/imagenes_productos_vea\Salchichas Familiares x 6 Un 190 Grs Cui_8.jpg
Salchichas Viena x 6 Un 225 Grs Granja Iris;$1.875;D:/python/scrapling/imagenes_productos_vea\Salchichas Viena x 6 Un 225 Grs Granja I_14.jpg
Queso Crema Clásico Individual 0.290 Kg Cuisine y Co;$1.899;D:/python/scrapling/imagenes_productos_vea\Queso Crema Clásico Individual 0290 Kg C_5.jpg
Queso Crema Blanco 290 Grs La Serenísima Clásico;$2.399;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco 290 Grs La Serenísima_3.jpg
Queso Crema Blanco x 290 Grs La Serenísima Clásico;$2.399;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco x 290 Grs La Serenísi_7.jpg
Queso Untable La Serenísima Cremón 280 Gr;$3.750;D:/python/scrapling/imagenes_productos_vea\Queso Untable La Serenísima Cremón 280 G_16.jpg
Queso Rallado x 0.15 Kg La Paulina;$4.182;D:/python/scrapling/imagenes_productos_vea\Queso Rallado x 015 Kg La Paulina_10.jpg
Queso Untable Finlandia Clásico 290 Gr;$4.389;D:/python/scrapling/imagenes_productos_vea\Queso Untable Finlandia Clásico 290 Gr_19.jpg
