Producto;Precio;Imagen
Salchichas 66 X 6 190 Grs;$1.190;D:/python/scrapling/imagenes_productos_vea\Salchichas 66 X 6 190 Grs_9.jpg
Queso Reggianito Rallado 35 Grs x 1 Un La Serenisima;$1.450;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 35 Grs x 1 Un L_6.jpg
Queso Reggianito Rallado 40 Grs La Paulina;$1.799;D:/python/scrapling/imagenes_productos_vea\Queso Reggianito Rallado 40 Grs La Pauli_16.jpg
Queso Crema Clásico Individual 0.290 Kg Cuisine y Co;$2.189;D:/python/scrapling/imagenes_productos_vea\Queso Crema Clásico Individual 0290 Kg C_3.jpg
Queso Untable La Serenísima Cremón 280 Gr;$2.750;D:/python/scrapling/imagenes_productos_vea\Queso Untable La Serenísima Cremón 280 G_18.jpg
Salchichas Familiares x 6 Un 190 Grs Cuisine & Co;$2.900;D:/python/scrapling/imagenes_productos_vea\Salchichas Familiares x 6 Un 190 Grs Cui_11.jpg
Queso Crema Blanco 290 Grs La Serenísima Clásico;$2.989;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco 290 Grs La Serenísima_5.jpg
Queso Crema Blanco x 290 Grs La Serenísima Clásico;$2.989;D:/python/scrapling/imagenes_productos_vea\Queso Crema Blanco x 290 Grs La Serenísi_12.jpg
Salchichas Familiares x 6 Un 230 Grs Vienissima;$3.284;D:/python/scrapling/imagenes_productos_vea\Salchichas Familiares x 6 Un 230 Grs Vie_17.jpg
Queso Rallado x 0.15 Kg La Paulina;$6.290;D:/python/scrapling/imagenes_productos_vea\Queso Rallado x 015 Kg La Paulina_15.jpg
