Producto;Precio;Imagen
Yogur Sabor Vainilla Firme Semidescremado 120 Grs La Serenisima;$699;D:/python/scrapling/imagenes_productos_vea\Yogur Sabor Vainilla Firme Semidescremad_16.jpg
Leche Uat Descremada Apostoles 1 L;$1.192,5;D:/python/scrapling/imagenes_productos_vea\Leche Uat Descremada Apostoles 1 L_4.jpg
Leche Descremada 1 Lts Apostoles;$1.192,5;D:/python/scrapling/imagenes_productos_vea\Leche Descremada 1 Lts Apostoles_10.jpg
Leche Entera Larga Vida 1 Lts Cuisine & Co;$1.299;D:/python/scrapling/imagenes_productos_vea\Leche Entera Larga Vida 1 Lts Cuisine  C_17.jpg
Leche Entera 1 Lts Cuisine y Co;$1.702,5;D:/python/scrapling/imagenes_productos_vea\Leche Entera 1 Lts Cuisine y Co_7.jpg
Leche Semi Descremada 1 Lts Cuisine & Co;$1.702,5;D:/python/scrapling/imagenes_productos_vea\Leche Semi Descremada 1 Lts Cuisine  Co_12.jpg
Yogurt Sabor Natural Griego Entero 190 Grs Yogurisimo;$1.800;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Natural Griego Entero 190 G_11.jpg
Yogurt Sabor Natural Semidescremado 175 Grs Ser;$1.860;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Natural Semidescremado 175 _18.jpg
Leche Entera Clásica 1 Lts Las Tres Niñas;$1.912,5;D:/python/scrapling/imagenes_productos_vea\Leche Entera Clásica 1 Lts Las Tres Niña_6.jpg
Leche Descremada 1 Lts Las Tres Niñas;$1.912,5;D:/python/scrapling/imagenes_productos_vea\Leche Descremada 1 Lts Las Tres Niñas_8.jpg
