Producto;Precio;Imagen
Gaseosa Coca-cola Sabor Original 354 Ml;$1.466,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Coca-cola Sabor Original 354 Ml_5.jpg
Gaseosa Sprite Lima-limón 354 Ml;$1.466,67;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sprite Lima-limón 354 Ml_18.jpg
Gaseosa Pepsi  Lata 354ml X 1u;$1.500;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Lata 354ml X 1u_9.jpg
Gaseosa Sabor Original X 600 Ml Coca-cola;$1.833,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Sabor Original X 600 Ml Coca-col_6.jpg
Gaseosa Zero X 600 Ml Coca-cola;$1.833,33;D:/python/scrapling/imagenes_productos_vea\Gaseosa Zero X 600 Ml Coca-cola_12.jpg
Gaseosa Mirinda Naranja Botella 2,25ltx1;$1.837,5;D:/python/scrapling/imagenes_productos_vea\Gaseosa Mirinda Naranja Botella 225ltx1_19.jpg
Gaseosa Pepsi Black 2 L;$2.100;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi Black 2 L_2.jpg
Gaseosa 7 Up Sin Azucar 1.5lt;$2.200;D:/python/scrapling/imagenes_productos_vea\Gaseosa 7 Up Sin Azucar 15lt_11.jpg
Gaseosa Pepsi  Botella 2 L;$2.500;D:/python/scrapling/imagenes_productos_vea\Gaseosa Pepsi  Botella 2 L_3.jpg
Gaseosa Paso De Los Toros Tónica Botella 1,5ltx1;$2.775;D:/python/scrapling/imagenes_productos_vea\Gaseosa Paso De Los Toros Tónica Botella_8.jpg
