Producto;Precio;Imagen
Leche Uat Descremada Apostoles 1 L;$1.490;D:/python/scrapling/imagenes_productos_vea\Leche Uat Descremada Apostoles 1 L_8.jpg
Leche Uat Descremada 2apostoles 1l;$1.490;D:/python/scrapling/imagenes_productos_vea\Leche Uat Descremada 2apostoles 1l_11.jpg
Leche Entera 1 Lts Cuisine & Co;$1.702,5;D:/python/scrapling/imagenes_productos_vea\Leche Entera 1 Lts Cuisine  Co_9.jpg
Leche Semi Descremada 1 Lts Cuisine & Co;$1.702,5;D:/python/scrapling/imagenes_productos_vea\Leche Semi Descremada 1 Lts Cuisine  Co_13.jpg
Leche Uat Entera Sachet X 1 L Cuisine & Co;$1.740;D:/python/scrapling/imagenes_productos_vea\Leche Uat Entera Sachet X 1 L Cuisine  C_17.jpg
Leche Desc Ls Reduc. Lactosa Sachet 1l;$1.780;D:/python/scrapling/imagenes_productos_vea\Leche Desc Ls Reduc Lactosa Sachet 1l_6.jpg
Leche Entera La Serenísima 3sachet 1lt;$1.780;D:/python/scrapling/imagenes_productos_vea\Leche Entera La Serenísima 3sachet 1lt_14.jpg
Yogur Griego Firme Natural X 190 Grs Yogurisimo;$1.899;D:/python/scrapling/imagenes_productos_vea\Yogur Griego Firme Natural X 190 Grs Yog_7.jpg
Leche Uat Entera Las Tres Niñas 1l;$1.950;D:/python/scrapling/imagenes_productos_vea\Leche Uat Entera Las Tres Niñas 1l_5.jpg
Leche Uat Serenisima 3 - 1 Lt;$2.100;D:/python/scrapling/imagenes_productos_vea\Leche Uat Serenisima 3 - 1 Lt_0.jpg
