Producto;Precio;Imagen
Esponja Virulana Multiuso;$665;D:/python/scrapling/imagenes_productos_vea\Esponja Virulana Multiuso_11.jpg
Fibra Esponja Lisa  Dea;$800;D:/python/scrapling/imagenes_productos_vea\Fibra Esponja Lisa  Dea_18.jpg
Esponja Go! Multiuso;$1.000;D:/python/scrapling/imagenes_productos_vea\Esponja Go Multiuso_4.jpg
Esponja Go! Salvauñas;$1.200;D:/python/scrapling/imagenes_productos_vea\Esponja Go Salvauñas_7.jpg
Rejilla Home Care Cocina;$1.240;D:/python/scrapling/imagenes_productos_vea\Rejilla Home Care Cocina_1.jpg
Trapo de Piso Gris 48x50 Cm x 1 Un;$1.550;D:/python/scrapling/imagenes_productos_vea\Trapo de Piso Gris 48x50 Cm x 1 Un_0.jpg
Esponja Doble Cara 13 x 9 Cm Mortimer;$1.900;D:/python/scrapling/imagenes_productos_vea\Esponja Doble Cara 13 x 9 Cm Mortimer_8.jpg
Trapo de Piso Gris 48x57 Cm x 1 Un;$1.910;D:/python/scrapling/imagenes_productos_vea\Trapo de Piso Gris 48x57 Cm x 1 Un_3.jpg
Lana de Acero x 10 Un Virulana;$1.925;D:/python/scrapling/imagenes_productos_vea\Lana de Acero x 10 Un Virulana_6.jpg
Guantes Plumitas Mediano;$2.065;D:/python/scrapling/imagenes_productos_vea\Guantes Plumitas Mediano_13.jpg
