Producto;Precio;Imagen
Yogur Sabor Vainilla Firme Semidescremado 120 Grs La Serenisima;$989;D:/python/scrapling/imagenes_productos_vea\Yogur Sabor Vainilla Firme Semidescremad_13.jpg
Yogurt Sabor Frutilla Firme Semidescremado 120 Grs La Serenisima;$989;D:/python/scrapling/imagenes_productos_vea\Yogurt Sabor Frutilla Firme Semidescrema_19.jpg
Leche Semi Descremada 1 Lts Cuisine & Co;$1.673;D:/python/scrapling/imagenes_productos_vea\Leche Semi Descremada 1 Lts Cuisine  Co_1.jpg
Leche Entera 1 Lts Manfrey;$1.790;D:/python/scrapling/imagenes_productos_vea\Leche Entera 1 Lts Manfrey_3.jpg
Leche Entera Larga Vida 1 Lts Cuisine & Co;$1.790;D:/python/scrapling/imagenes_productos_vea\Leche Entera Larga Vida 1 Lts Cuisine  C_7.jpg
Leche Parcialmente Descremada 1uat Sachet Cuisine & Co;$1.790;D:/python/scrapling/imagenes_productos_vea\Leche Parcialmente Descremada 1uat Sache_12.jpg
Leche Entera Clásica 1 Lts Las Tres Niñas;$1.957,5;D:/python/scrapling/imagenes_productos_vea\Leche Entera Clásica 1 Lts Las Tres Niña_6.jpg
Leche Desc Ls Reduc. Lactosa Sachet 1l;$1.975;D:/python/scrapling/imagenes_productos_vea\Leche Desc Ls Reduc Lactosa Sachet 1l_8.jpg
Leche Entera 3% Sachet 1 Lts La Serenísima;$1.975;D:/python/scrapling/imagenes_productos_vea\Leche Entera 3 Sachet 1 Lts La Serenísim_16.jpg
Postre Sabor Dulce de Leche y Crema 1 Un 100 Grs Danette;$2.025;D:/python/scrapling/imagenes_productos_vea\Postre Sabor Dulce de Leche y Crema 1 Un_18.jpg
