Producto;Precio;Imagen
JUGO NOEL LIMONADA 16 GR;$279,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL LIMONADA 16 GR.jpg
JUGO NOEL NARANJA 16 GR;$279,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL NARANJA 16 GR.jpg
JUGO ARCOR ANANA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR ANANA 15 GR.jpg
JUGO ARCOR NARANJA DULCE 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA DULCE 15 GR.jpg
JUGO ARCOR MULTIFRUTA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR MULTIFRUTA 15 GR.jpg
JUGO ARCOR NARANJA DURAZNO 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA DURAZNO 15 GR.jpg
JUGO ARCOR MANZANA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR MANZANA 15 GR.jpg
JUGO ARCOR NARANJA BANANA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA BANANA 15 GR.jpg
JUGO LA CAMPAGNOLA BC NARANJA 9,2 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO LA CAMPAGNOLA BC NARANJA 92 GR.jpg
JUGO MOCORETA NARANJA 1,5 LT;$2.069,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO MOCORETA NARANJA 15 LT.jpg
