Producto;Precio;Imagen
CERVEZA ZEUS 473 CC;$899,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ZEUS 473 CC.jpg
CERVEZA QUILMES 0.0 SIN ALCOHOL 473 CC;$1.399,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES 00 SIN ALCOHOL 473 CC.jpg
CERVEZA QUILMES STOUT 473 CC;$1.499,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES STOUT 473 CC.jpg
CERVEZA QUILMES LATA 473 CC;$1.499,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES LATA 473 CC.jpg
CERVEZA ZEUS 710 CC;$1.699,89;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ZEUS 710 CC.jpg
CERVEZA ANDES ORIGEN RUBIA 473 CC;$1.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANDES ORIGEN RUBIA 473 CC.jpg
CERVEZA ANDES ORIGEN ROJA 473 cc;$1.999,91;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANDES ORIGEN ROJA 473 cc.jpg
CERVEZA CORONA 0.0 SIN ALCOHOL 330 CC;$2.099,89;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA CORONA 00 SIN ALCOHOL 330 CC.jpg
CERVEZA ANTARES MICRO IPA 25 473 CC;$2.349,89;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANTARES MICRO IPA 25 473 CC.jpg
CERVEZA BUDWEISER 710 CC;$2.499,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA BUDWEISER 710 CC.jpg
