Producto;Precio;Imagen
CHORIZO SWIFT DE CERDO 400 GR;$3.999,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\CHORIZO SWIFT DE CERDO 400 GR_0.jpg
QUEBRACHO COLORADO 10 KG;$7.799,89;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUEBRACHO COLORADO 10 KG_1.jpg
BONDIOLA DE CERDO INTERPORC PORCION 1 KG;$8.499,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\BONDIOLA DE CERDO INTERPORC PORCION 1 KG_2.jpg
OSOBUCO RODAJA AL VACIO 1 KG;$12.799,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\OSOBUCO RODAJA AL VACIO 1 KG_3.jpg
ASADO CARNES PLANCHA CONGELADA 1 KG;$14.399,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\ASADO CARNES PLANCHA CONGELADA 1 KG_4.jpg
PICADA CARNES CONGELADA 1 KG;$14.999,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\PICADA CARNES CONGELADA 1 KG_5.jpg
PALETA TF AL VACIO 1 KG;$16.449,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\PALETA TF AL VACIO 1 KG_6.jpg
ROAD BEEF TF AL VACIO 1 KG;$16.449,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\ROAD BEEF TF AL VACIO 1 KG_7.jpg
BOLA DE LOMO TF CARNES AL VACIO 1 KG;$16.499,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\BOLA DE LOMO TF CARNES AL VACIO 1 KG_8.jpg
CUADRADA TF CARNES FETEADA CONGELADA 1 KG;$16.499,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\CUADRADA TF CARNES FETEADA CONGELADA 1 K_9.jpg
